Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Rui04c,A Universal Definition of Life: Autonomy and Open-Ended Evolution,"K. Ruiz-Mirazo, J. Peretó, and Á. Moreno",2004,2004-06-01,Origins of life and evolution of the biosphere,34,323-346,,341,16,10.1023/B:ORIG.0000016440.53346.dc,https://doi.org/10.1023/B:ORIG.0000016440.53346.dc,0.7500
Rui04b,Basic Autonomy as a Fundamental Step in the Synthesis of Life,K. Ruiz-Mirazo and Á. Moreno,2004,2004-06-01,Artificial Life,10,235-259,,223,10,10.1162/1064546041255584,https://doi.org/10.1162/1064546041255584,0.7500
Car98,Beta-gamma random variables and intertwining relations between certain Markov processes,"P. Carmona, F. Petit, and M. Yor",1998,1998-08-31,Revista Matematica Iberoamericana,14,311-367,"In this paper, we study particular examples of the intertwining relation
Qt? = ?Pt
between two Markov semi-groups (Pt, t = 0) defined respectively on (E,e) and (F,F), via the Markov kernel
?: (E,e) ? (F,F).",100,3.6,10.4171/RMI/241,https://doi.org/10.4171/RMI/241,0.7200
Bal21c,Optimal Network Topology of Multi-Agent Systems subject to Computation and Communication Latency,"Luca Ballotta, M. Jovanovi'c, and L. Schenato",2021,2021-01-25,2021 29th Mediterranean Conference on Control and Automation (MED),,249-254,"We study minimum-variance feedback-control design for a networked control system with retarded dynamics, where inter-agent information exchange is subject to latency. We prove that such a control design can be solved efficiently for circular formations and compute near-optimal control gains in closed form. Also, we show that the centralized control is in general a poor design choice when adding communication links to the network increases the latency, and propose a control-driven optimization of the network topology.",1,0.2,10.1109/MED51440.2021.9480167,https://doi.org/10.1109/MED51440.2021.9480167,0.7000
Fox16,Minimum-information LQG control Part II: Retentive controllers,Roy Fox and Naftali Tishby,2016,2016-06-06,2016 IEEE 55th Conference on Decision and Control (CDC),,5603-5609,"Retentive (memory-utilizing) sensing-acting agents may operate under limitations on the communication between their sensing, memory and acting components, requiring them to trade off the external cost that they incur with the capacity of their communication channels. In this paper we formulate this problem as a sequential rate-distortion problem of minimizing the rate of information required for the controller's operation under a constraint on its external cost. We reduce this bounded retentive control problem to the memoryless one, studied in Part I of this work [1], by viewing the memory reader as one more sensor and the memory writer as one more actuator. We further investigate the structure of the resulting optimal solution and demonstrate its interesting phenomenology.",13,1.3,10.1109/CDC.2016.7799130,https://doi.org/10.1109/CDC.2016.7799130,0.7000
Ami15,Past-future Information Bottleneck for linear feedback systems,"Nadav Amir, Stas Tiomkin, and Naftali Tishby",2015,2015-12-01,2015 54th IEEE Conference on Decision and Control (CDC),,5737-5742,,9,0.9,10.1109/CDC.2015.7403120,https://doi.org/10.1109/CDC.2015.7403120,0.7000
Ort07b,Pseudometrics for State Aggregation in Average Reward Markov Decision Processes,R. Ortner,2007,2007-10-01,International Conference on Algorithmic Learning Theory,,373-387,,32,1.7,10.1007/978-3-540-75225-7_30,https://doi.org/10.1007/978-3-540-75225-7_30,0.7000
Ike26,Community First Theory: How Collective Organization Generates Individual Diversity,"Takashi Ikegami, Hiroki Kojima, and A. Kashiwagi",2026,2026-05-05,Entropy,,,"Collective systems often exhibit emergent behaviors that cannot be reduced to the properties of individual components. A central question is whether individuality itself is a precondition for collective organization, or whether it arises from it. Here we develop and empirically test Community First Theory, which proposes that collective organization is the generative substrate from which individual dynamical identity emerges. To operationalize this claim, we introduce non-trivial information closure (NTIC), which quantifies whether an individual’s temporal predictability is self-determined or distributed across collective relations. Using high-resolution tracking of complete Tetrahymena populations across four generations, we show that information closure emerges transiently in the middle phase of the cell cycle, flanked by strong collective coupling. Cells in the information-closed regime show significantly greater divergence from parental phenotypes, demonstrating that community organization actively generates behavioral diversity. These results provide initial empirical support for Community First Theory in a single-model system and suggest that NTIC offers a substrate-independent tool for locating agency transitions in collective systems.",0,,10.3390/e28050523,https://doi.org/10.3390/e28050523,0.6500
Hoe26,Quantifying emergent complexity,Erik Hoel,2026,2026-01-01,Patterns,7,,"Summary Complex systems can be described at myriad different scales, and their causal workings often have a multiscale structure (e.g., a computer can be described at the microscale of its hardware circuitry, the mesoscale of its machine code, and the macroscale of its operating system). While scientists study and model systems across the full hierarchy of their scales, from microphysics to macroeconomics, there is debate about what the macroscales of systems can possibly add beyond mere compression. To resolve this long-standing issue, here, a new theory of emergence is introduced that can distinguish which scales irreducibly contribute to a system’s causal workings. The theory’s application is demonstrated in coarse grains of Markov chains, revealing a novel measure of emergent complexity: how widely distributed a system’s causal contributions are across its hierarchy of scales.",1,2.0,10.1016/j.patter.2025.101472,https://doi.org/10.1016/j.patter.2025.101472,0.6500
Hor25,Agency at the Interface: Distinguishing Teleological from Structural Self-Organization via Internal Coarse-Graining and Downward Causation,Kazuya Horibe and Keisuke Suzuki,2025,2025-12-07,,,,"Agency is widely characterized as the capacity of a system to regulate its internal states toward self-generated goals, yet characterizing the functional basis of this autonomy requires a distinction between the system's own organization and an observer's interpretation. In this paper, we ground this capacity functionally in the generative process of intrinsic dynamics, characterized as a self-referential loop generated by internal coarse-graining and downward causation. This process allows the system to autonomously compress microscopic states into macroscopic variables that subsequently constrain microscopic temporal evolution. By distinguishing the intrinsic dynamics of the system from the external coarse-graining of an observer's interpretation, we define agency through the dynamics of the predictive gap. This gap constitutes the internal divergence between the system's anticipation and its realization, as well as the limited reducibility of the system's generated constraints within the observer's interpretive model. This framework outlines a spectrum of agency that distinguishes biological systems, whose teleological constraints are generated through their own regulatory dynamics, from artificial systems, whose organization is designed to satisfy externally specified objectives. Finally, we extend this interface to the social domain, proposing that these generative divergences underpin participatory sense-making and emergent coordination.",0,,,https://www.semanticscholar.org/paper/f56eefe968bd6fcad63b74808924ca2dc69f6d31,0.6000
Gei12,Lumped Markov chains and entropy rate,B. Geiger and Christoph Hofer-Temmel,2012,2012-12-18,ArXiv,abs/1212.4375,,"A lumping of a Markov chain is a coordinate-wise projection of the chain. We characterise the entropy rate preservation of a lumping of an aperiodic and irreducible Markov chain on a finite state space by the random growth rate of the cardinality of the realisable preimage of a finite-length trajectory of the lumped chain and by the information needed to reconstruct original trajectories from their lumped images. Both are purely combinatorial criteria, depending only on the transition graph of the Markov chain and the lumping function. A lumping is strongly k-lumpable, iff the lumped process is a k-th order Markov chain for each starting distribution of the original Markov chain. We characterise strong k-lumpability via tightness of stationary entropic bounds. In the sparse setting, we give sufficient conditions on the lumping to both preserve the entropy rate and be strongly k-lumpable.",0,,,https://www.semanticscholar.org/paper/4768af384fe4f8ccc5f915ea5d818d0c64f730ad,0.6000
Tho10b,Aggregation and Lumping of DTMCs,M. Thomas,2010,2010-06-15,,,,"Under certain conditions the state space of a discrete time Markov chain (DTMC) can be partitioned into subsets of states called lumpings, each of which can be treated as a single state of a smaller Markov chain. Such a chain is said to be “lumpable” and this article provides an overview of the conditions and methods for examining aggregated chains for lumpability. 
 
 
Keywords: 
 
lumpability; 
state aggregation; 
Markov chains; 
merged states; 
aggregation",3,0.2,10.1002/9780470400531.EORMS0013,https://doi.org/10.1002/9780470400531.EORMS0013,0.5500
Del81b,Optimal control of markov chains admitting strong and weak interactions,F. Delebecque and J. Quadrat,1981,1981-03-01,Autom.,17,281-296,,142,3.1,10.1016/0005-1098(81)90047-9,https://doi.org/10.1016/0005-1098(81)90047-9,0.5500
Kok81,Coherency based decomposition and aggregation,"P. Kokotovic, B. Avramovic, J. Chow, and J. Winkelman",1981,1981-08-01,Autom.,18,47-56,,68,1.5,10.1016/0005-1098(82)90025-5,https://doi.org/10.1016/0005-1098(82)90025-5,0.5500
Gai75,Aggregation of states in a Markov chain with weak interaction,V. G. Gaitsgori and A. A. Pervozvanskiĭ,1975,,Cybernetics,11,441-450,,41,0.8,10.1007/BF01069471,https://doi.org/10.1007/BF01069471,0.5500
Aok78,Some approximation methods for estimation and control of large scale systems,M. Aoki,1978,1978-04-01,IEEE Transactions on Automatic Control,23,173-182,"The paper presents several methods for approximate estimation and control of large scale systems, mostly based on the notions of aggregation and disaggregation. After introducing the notions for static systems in Section II, aggregation and disaggregation in dynamic systems are discussed in Section III. The condition for perfect aggregation is relaxed in two ways. One is to restrict the class of dynamic systems and the other is to restrict the state space. These two approaches are shown to provide useful approximation to the more restrictive notions of perfect aggregation and disaggregation. Section IV is devoted to improving performance measures for large scale systems.",62,1.3,10.1109/TAC.1978.1101705,https://doi.org/10.1109/TAC.1978.1101705,0.5000
