Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Fra07,Synchronization of nonlinear systems under information constraints.,"Alexander L. Fradkov, B. Andrievsky, and R. Evans",2007,2007-12-05,Chaos,18 3,"'
          037109
        ","A brief survey of control and synchronization under information constraints (limited information capacity of the coupling channel) is given. Limit possibilities of nonlinear observer-based synchronization systems with first-order coders or full-order coders are considered in more detail. The existing and new theoretical results for multidimensional drive-response Lurie systems (linear part plus nonlinearity depending only on measurable outputs) are presented. It is shown that the upper bound of the limit synchronization error (LSE) is proportional to the upper bound of the transmission error. As a consequence, the upper and lower bounds of LSE are proportional to the maximum coupling signal rate and inversely proportional to the information transmission rate (channel capacity). The analysis is extended to networks having a ""chain,"" ""star,"" or ""star-chain"" topology. Adaptive chaotic synchronization under information constraints is analyzed. The results are illustrated by example: master-slave synchronization of two chaotic Chua systems coupled via a channel with limited capacity.",42,2.3,10.1063/1.2977459,https://doi.org/10.1063/1.2977459,1.0000
Ewe85,Tracking error bounds of adaptive nonstationary filtering,E. Eweda and O. Macchi,1985,1985-05-01,Autom.,21,293-302,,76,1.9,10.1016/0005-1098(85)90062-7,https://doi.org/10.1016/0005-1098(85)90062-7,1.0000
Bra07,Feedback Stabilization Over Signal-to-Noise Ratio Constrained Channels,"J. Braslavsky, R. Middleton, and J. Freudenberg",2007,2007-08-13,IEEE Transactions on Automatic Control,52,1391-1403,,66,3.5,10.1109/TAC.2007.902739,https://doi.org/10.1109/TAC.2007.902739,0.9900
Kho18e,Exploiting Timing Information in Event-Triggered Stabilization of Linear Systems With Disturbances,"M. J. Khojasteh, Mojtaba Hedayatpour, J. Cortés, and M. Franceschetti",2018,2018-05-05,IEEE Transactions on Control of Network Systems,8,15-27,"Similar to the way pauses are used in spoken language to convey information, it is also possible to transmit information in communication networks not only by message content, but also with its timing. This article presents an event-triggering strategy that utilizes timing information by transmitting in a state-dependent fashion. We consider the stabilization of a continuous-time, time-invariant, linear plant over a digital communication channel with bounded delay and subject to bounded plant disturbances, and establish two main results. On the one hand, we design an encoding–decoding scheme that guarantees a sufficient information transmission rate for stabilization. On the other hand, we determine a lower bound on the information transmission rate necessary for stabilization by any control policy.",8,1.0,10.1109/TCNS.2020.3030008,https://doi.org/10.1109/TCNS.2020.3030008,0.9800
Tat04c,Stochastic linear control over a communication channel,"S. Tatikonda, Anant Sahai, and S. Mitter",2004,2004-09-13,IEEE Transactions on Automatic Control,49,1549-1561,,442,20,10.1109/TAC.2004.834430,https://doi.org/10.1109/TAC.2004.834430,0.9500
You10,Minimum Data Rate for Mean Square Stabilization of Discrete LTI Systems Over Lossy Channels,Keyou You and Lihua Xie,2010,2010-06-28,IEEE Transactions on Automatic Control,55,2373-2378,"This note investigates the minimum data rate for mean square stabilization of discrete linear time-invariant systems over a lossy channel. The packet dropout process of the channel is modeled as an independent and identically distributed process. For general single input systems, the minimum data rate is explicitly given in terms of unstable eigenvalues of the open loop matrix and the packet dropout rate, which clearly reveals the amount of the additional bit rate required to counter the effect of packet dropouts on stabilization. Sufficient data rate conditions for the mean square stabilization of multiple input systems are derived as well.",137,8.6,10.1109/TAC.2010.2054890,https://doi.org/10.1109/TAC.2010.2054890,0.9500
Mon71,Linear Estimation in an Unknown Quasi-Stationary Environment,P. Monsen,1971,1971-07-01,IEEE Trans. Syst. Man Cybern.,1,216-222,Linear estimation under a minimum mean-square-error criterion in a quasi-stationary environment is considered. A generalized form of the Widrow-Hoff algorithm is employed for the estimation. Performance is measured by the excess error over the minimum meansquare error. A Gaussian assumption is used to determine this performance and determine simple bounds. The transient solution for the algorithm is investigated and a convergence rate determined. These results are used to optimize the algorithm parameters and bound the performance as a function of the environmental rate of change. The Robbins-Monro algorithm for finding the root of a linear regression function suggests the use of fixed step size stochastic approximation algorithms to solve more general quasi-stationary estimation problems.,8,0.1,10.1109/TSMC.1971.4308288,https://doi.org/10.1109/TSMC.1971.4308288,0.9500
Hui03,Mutual information rate and analytic constraint in linear time invariant control systems,Zhang Hui,2003,,,,,"Linear discretetime timeinvariant feedback systems disturbed by random processes are investigated from the viewpoint of information theory. Mutual information rate is employed as a measure of information transmission in systems to formulate the basic information condition of the tracking control problem. Based on this condition, a new design constraint is derived in dealing with the ""information destruction"" induced by exogenous disturbance input. Such analytic constraint indicates a relation between Bode integrals of the sensitivity function and the complementary sensitivity function, and implies a requirement of the unstable poles and nonminimum phase zeros of the open loop transfer function when it is strictly proper.",0,,,https://www.semanticscholar.org/paper/fcfed67d3512d47fcfb4d517f88ab6762b263631,0.9400
Tou01,Information-theoretic approach to the study of control systems,H. Touchette and S. Lloyd,2001,2001-04-02,Physica A-statistical Mechanics and Its Applications,331,140-172,"We propose an information-theoretic framework for analyzing control systems based on the close relationship of controllers to communication channels. A communication channel takes an input state and transforms it into an output state. A controller, similarly, takes the initial state of a system to be controlled and transforms it into a target state. In this sense, a controller can be thought of as an actuation channel that acts on inputs to produce desired outputs. In this transformation process, two different control strategies can be adopted: (i) the controller applies an actuation dynamics that is independent of the state of the system to be controlled (open-loop control); or (ii) the controller enacts an actuation dynamics that is based on some information about the state of the controlled system (closed-loop control). Using this communication channel model of control, we provide necessary and sufficient conditions for a system to be perfectly controllable and perfectly observable in terms of information and entropy. In addition, we derive a quantitative trade-off between the amount of information gathered by a closed-loop controller and its relative performance advantage over an open-loop controller in stabilizing a system. This work supplements earlier results (Phys. Rev. Lett. 84 (2000) 1156) by providing new derivations of the advantage afforded by closed-loop control and by proposing an information-based optimality criterion for control systems. New applications of this approach pertaining to proportional controllers, and the control of chaotic maps are also presented.",209,8.3,10.1016/j.physa.2003.09.007,https://doi.org/10.1016/j.physa.2003.09.007,0.9300
Cha05,The Information Cost of Loop Shaping over,G. Channels,2005,,,,,"In this paper, we extend the results of our previous work on feedback stabilization and feedback com- munication to include the presence of an external input acting as a output disturbance on the feedback system. Rather than on the communication system, we focus on the control system. We show that the Directed Information still characterizes the information rate flowing through the channel, and that it is constant for a given open loop Degree of Instability and the channel model. This indicates that, in our case, loop shaping does not affect the rate through the channel but only the transmission power if the degree of instability is kept constant. For the memoryless AWGN channel we characterize the required transmission power in a closed form which relates a function of the required transmission power to the sum two rates: one given by the Directed Information, the other lost due to the non flat frequency shaping of the Sensitivity and expressed in term of a relative entropy. This result provides a new interpretation to the H∞ Sensitivity minimization problem which is based on information theoretic concepts.",0,,,https://www.semanticscholar.org/paper/6dbf4aa389f9b643837652cfbe4577c29fa79e1e,0.9200
Joh12b,Networked Control Systems with Unbounded Noise under Information Constraints,Andrew P. Johnston,2012,2012-12-06,,,,"We investigate the stabilization of unstable multidimensional partially observed singlestation, multi-sensor (single-controller) and multi-controller (single-sensor) linear systems controlled over discrete noiseless channels under fixed-rate information constraints. Stability is achieved under communication requirements that are asymptotically tight in the limit of large sampling periods. Through the use of similarity transforms, sampling and random-time drift conditions we obtain a coding and control policy leading to the existence of a unique invariant distribution and finite second moment for the sampled state. We use a vector stabilization scheme in which all modes of the linear system visit a compact set together infinitely often.",1,0.1,,https://www.semanticscholar.org/paper/0fe4d854f7d368253ea1dbf223ced3c82d917905,0.9100
Nar80b,BOUNDED EFSlOR ADllpTIvE CONTROL,K. Narendra and B. Peterson,1980,,,,,"corrmted with disturbance and when plant parameters Identification and control when plant output is vary with time are considered. It is shovn how the error model can be described by a non-hmogeneous differential equation. Subject to bounded disturbance and parameter variation and sufficiently rich input the parameter error vector remains bounded and explicit bounds are derived. For inputs that are not sufficiently rich some sufficient conditions for stability and some examples of instability are given. Finally, a non-linear adaptation algorithm is presented for the control problen that insures the boundedness of the parameter error vector and all signals in the system. I. Introduction The global stability of single-input single-output systma vhich had remained an open problem for twu decades was recently resolved for both continuous [l] [2] and discrete systens 131 141. It is also now realized that the dlfferent adaptive schemes which were developed independently for We1 Reference Adaptive Control (?&IC) and Self Tuning Regulators (STR) are all equivalent. The assumptions that have to be made regarding the unknown plant are also the same for the various schemes and are found to be too restrictive. In particular, the assumption regarding an exact knowledge of the relative degree of the plant transfer function is rarely satisfied in practical situations. Bence it was suggested in lated so that less is demanded of the controller allowI51 that the adaptive control problem should be reformuing fewer assumptions to be made regarding the plant. This led to the study of bounded error adaptive contiol in wfcich a bounded error between plant and reference model is all t6at is required instead of perfect output matching.",0,,,https://www.semanticscholar.org/paper/d46739e5264b5e92d8f4b6a1a7d7217a31673679,0.9000
Gru80,Continuous-time tracking systems incorporating Lur'e plants with single non-linearities,L. Grujic and B. Porter,1980,,International Journal of Systems Science,11,177-189,The concept of absolute tracking is introduced for Lur'e control systems subjected to immeasurable disturbances and immeasurable command inputs. It is shown that the tracking characteristics of closed-loop control systems incorporating Lur'e plants with single non-linearities can be established on the basis of the absolute stability characteristics of associated free systems. These general results are illustrated by synthesizing a tracking system incorporating a simple Lur'e plant.,25,0.5,10.1080/00207728008967006,https://doi.org/10.1080/00207728008967006,0.9000
You11,Minimum Data Rate for Mean Square Stabilizability of Linear Systems With Markovian Packet Losses,Keyou You and Lihua Xie,2011,2011-04-01,IEEE Transactions on Automatic Control,56,772-785,,184,12,10.1109/TAC.2010.2068590,https://doi.org/10.1109/TAC.2010.2068590,0.9000
Per06b,On stabilization of nonlinear systems under data rate constraints using output measurements,C. D. Persis,2006,2006-04-01,International Journal of Robust and Nonlinear Control,16,,,38,1.9,10.1002/rnc.1060,https://doi.org/10.1002/rnc.1060,0.9000
Der21,Directed Data-Processing Inequalities for Systems with Feedback,M. Derpich and Jan Østergaard,2021,2021-03-25,Entropy,23,,"We present novel data-processing inequalities relating the mutual information and the directed information in systems with feedback. The internal deterministic blocks within such systems are restricted only to be causal mappings, but are allowed to be non-linear and time varying, and randomized by their own external random input, can yield any stochastic mapping. These randomized blocks can for example represent source encoders, decoders, or even communication channels. Moreover, the involved signals can be arbitrarily distributed. Our first main result relates mutual and directed information and can be interpreted as a law of conservation of information flow. Our second main result is a pair of data-processing inequalities (one the conditional version of the other) between nested pairs of random sequences entirely within the closed loop. Our third main result introduces and characterizes the notion of in-the-loop (ITL) transmission rate for channel coding scenarios in which the messages are internal to the loop. Interestingly, in this case the conventional notions of transmission rate associated with the entropy of the messages and of channel capacity based on maximizing the mutual information between the messages and the output turn out to be inadequate. Instead, as we show, the ITL transmission rate is the unique notion of rate for which a channel code attains zero error probability if and only if such an ITL rate does not exceed the corresponding directed information rate from messages to decoded messages. We apply our data-processing inequalities to show that the supremum of achievable (in the usual channel coding sense) ITL transmission rates is upper bounded by the supremum of the directed information rate across the communication channel. Moreover, we present an example in which this upper bound is attained. Finally, we further illustrate the applicability of our results by discussing how they make possible the generalization of two fundamental inequalities known in networked control literature.",11,2.1,10.3390/e23050533,https://doi.org/10.3390/e23050533,0.9000
Fre07b,Stabilization with disturbance attenuation over a Gaussian channel,"J. Freudenberg, R. Middleton, and J. Braslavsky",2007,2007-12-01,2007 46th IEEE Conference on Decision and Control,,3958-3963,,47,2.5,10.1109/CDC.2007.4434535,https://doi.org/10.1109/CDC.2007.4434535,0.9000
Ish11,Achievable sensitivity bounds for MIMO control systems via an information theoretic approach,"H. Ishii, Kunihisa Okano, and S. Hara",2011,2011-02-01,Syst. Control. Lett.,60,111-118,,34,2.2,10.1016/j.sysconle.2010.10.014,https://doi.org/10.1016/j.sysconle.2010.10.014,0.8900
Cha09,6WRFKDVWLF&RQWURORYHU)LQLWH&DSDFLW\&KDQQHOV,"C. Charalambous, C. Kourtellaris, and Photios A. Stavrou",2009,,,,,"Optimal communication/control analysis and de- sign of dynamical controlled systems, when there are finite capacity communication constraints often involve information and control theoretic analysis. This paper, employees informa- tion theoretic concepts, which are subject to causality, and thus applicable to control/communication system analysis and design in which encoders, decoders and controllers are causal. The basic mathematical concepts are constructive; they are based on a modified version of Shannon's self-mutual information, known as directed information, which describes how much information a random process conveys to another random process, to account for the causality of the probabilistic channel connecting these random processes, when feedback is used. Following this construction data processing inequalities are derived while the solution to the casual information rate distortion is obtained in which the optimal reconstruction kernel is causally dependent on the source and control. Further, in view of the complexity of the causal rate distortion function, a tight lower bound on the casual rate distortion function is derived which is easy to apply in many control/communication systems. Finally, using the information transmission theorem, the connection between stabilizabilty and observability of the control system is related to the causal rate distortion function and its lower bound.",0,,,https://www.semanticscholar.org/paper/46ac552a420e2b304b159b5982717fed8b1a6f32,0.8900
Yuk06,Minimum Rate Coding for LTI Systems Over,S. Yüksel and T. Başar,2006,,,,,"This paper studies rate requirements for state estima- tion in linear time-invariant (LTI) systems where the controller and the plant are connected via a noiseless channel with limited capacity. Using information theoretic arguments, we obtain first for scalar systems, and subsequently for multidimensional systems, lower bounds on the data rates required for state estimation under three different stability criteria, namely monotonic boundedness of entropy, asymptotic stability of distortion, and support size sta- bility. Further, the minimum data rate achievable by any source- encoder is computed under each of these criteria, and the best rate achievable with quantization is shown to be in agreement with the information-theoretic bounds in some specific cases (such as if the system coefficient is an integer or if the criterion is an asymptotic one). Existence of optimal variable-length and fixed-length quan- tizers are studied and optimal quantizers are constructed under each of these criteria. One observation is that, the uniform quan- tizer is, in addition to being simple, efficient in linear control sys- tems.",0,,,https://www.semanticscholar.org/paper/70b624401587f980e2eb23bd02c1fae54947e078,0.8900
Guo93,Stability of recursive stochastic tracking algorithms,Lei Guo,1993,1993-12-15,Proceedings of 32nd IEEE Conference on Decision and Control,,2062-2067 vol.3,,106,3.3,10.1109/CDC.1993.325562,https://doi.org/10.1109/CDC.1993.325562,0.8800
Min07,Data rate theorem for stabilization over fading channels ( Invited Paper ),"Paolo Minero, M. Franceschetti, S. Dey, and G. Nair",2007,,,,,"In this paper, we present a data rate theorem for stabilization of a linear, discrete-time, unstable dynamical system with arbitrarily large disturbances, over a noiseless communication channel with time-varying rates. Necessary and sufficient conditions for stabilization are derived, their implications and relationships with related results in the literature are discussed.",3,0.2,,https://www.semanticscholar.org/paper/07eb9a231edf11a175f5b034dff304166ae2b158,0.8800
Fan17,Design constraints and limits of networked feedback in disturbance attenuation: An information-theoretic analysis,"Song Fang, Jie Chen, and H. Ishii",2017,2017-05-01,Autom.,79,65-77,,16,1.8,10.1016/j.automatica.2017.01.005,https://doi.org/10.1016/j.automatica.2017.01.005,0.8800
Der13,Fundamental Inequalities and Identities Involving Mutual and Directed Informations in Closed-Loop Systems,"M. Derpich, Eduardo I. Silva, and Jan Østergaard",2013,2013-01-27,ArXiv,abs/1301.6427,,"We present several novel identities and inequalities relating the mutual information and the directed information in systems with feedback. The internal blocks within such systems are restricted only to be causal mappings, but are allowed to be non-linear, stochastic and time varying. Moreover, the involved signals can be arbitrarily distributed. We bound the directed information between signals inside the feedback loop by the mutual information between signals inside and outside the feedback loop. This fundamental result has an interesting interpretation as a law of conservation of information flow. Building upon it, we derive several novel identities and inequalities, which allow us to prove some existing information inequalities under less restrictive assumptions. Finally, we establish new relationships between nested directed informations inside a feedback loop. This yields a new and general data-processing inequality for systems with feedback.",11,0.8,,https://www.semanticscholar.org/paper/9cf0e3447c14cef2ff7e6a8ed532e1a3b554e004,0.8700
Fu91,New approach to robust model reference adaptive control for a class of plants,L. Fu,1991,1991-06-01,International Journal of Control,53,1359-1375,"Motivated by recent advances in designing robust adaptive controllers and in dealing with uncertain dynamical systems, a new model reference adaptive control which is robust to a class of unmodelled dynamics and bounded output disturbances in the case of relative degree one is presented. The implementation of the controllers includes a switching mechanism which plays a crucially important role in functions of stabilizing as well as tracking. It is shown that global stability of the overall system is achieved under no assumption of persistency of excitation, and tracking errors will converge to a residual set whose size can be directly related to the size of unmodelled dynamics and of output disturbances explicitly. In the ideal case, the residual set degenerates to a single null point and convergence can be achieved in finite time without any requirement of persistency of excitation.",21,0.6,10.1080/00207179108953680,https://doi.org/10.1080/00207179108953680,0.8600
Kho18f,Event-triggered stabilization of disturbed linear systems over digital channels,"M. J. Khojasteh, Mojtaba Hedayatpour, J. Cortés, and M. Franceschetti",2018,2018-01-26,2018 52nd Annual Conference on Information Sciences and Systems (CISS),,1-6,"We present an event-triggered control strategy for stabilizing a scalar, continuous-time, time-invariant, linear system over a digital communication channel having bounded delay, and in the presence of bounded system disturbance. We propose an encoding-decoding scheme, and determine lower bounds on the packet size and on the information transmission rate which are sufficient for stabilization. We show that for small values of the delay, the timing information implicit in the triggering events is enough to stabilize the system with any positive rate. In contrast, when the delay increases beyond a critical threshold, the timing information alone is not enough to stabilize the system and the transmission rate begins to increase. Finally, large values of the delay require transmission rates higher than what prescribed by the classic data-rate theorem. The results are numerically validated using a linearized model of an inverted pendulum.",12,1.4,10.1109/CISS.2018.8362261,https://doi.org/10.1109/CISS.2018.8362261,0.8600
Ard10,Control-theoretic Approach to Communication with Feedback: Fundamental Limits and Code Design,Ehsan Ardestanizadeh and M. Franceschetti,2010,2010-06-28,ArXiv,abs/1006.5265,,"Feedback communication is studied from a control-theoretic perspective, mapping the communication problem to a control problem in which the control signal is received through the same noisy channel as in the communication problem, and the (nonlinear and time-varying) dynamics of the system determine a subclass of encoders available at the transmitter. The MMSE capacity is defined to be the supremum exponential decay rate of the mean square decoding error. This is upper bounded by the information-theoretic feedback capacity, which is the supremum of the achievable rates. A sufficient condition is provided under which the upper bound holds with equality. For the special class of stationary Gaussian channels, a simple application of Bode's integral formula shows that the feedback capacity, recently characterized by Kim, is equal to the maximum instability that can be tolerated by the controller under a given power constraint. Finally, the control mapping is generalized to the N-sender AWGN multiple access channel. It is shown that Kramer's code for this channel, which is known to be sum rate optimal in the class of generalized linear feedback codes, can be obtained by solving a linear quadratic Gaussian control problem.",6,0.4,,https://www.semanticscholar.org/paper/404aa086bc6f249da248add53bfb420b84cd50a7,0.8600
Ran15,Control capacity,G. Ranade and Anant Sahai,2015,2015-01-02,2015 IEEE International Symposium on Information Theory (ISIT),,2221-2225,"This paper presents a notion of “control capacity” that gives a fundamental limit on the control of a system through an unreliable actuation channel. It tells us how fast we can reliably actively dissipate uncertainty in a system through that actuation channel. We give a computable single-letter characterization for scalar systems with memoryless stationary multiplicative actuation channels. The sense of control capacity is tight for answering questions of stabilizability for scalar linear systems - a system is stabilizable through an actuation channel if and only if the control capacity of that actuation channel is larger than the log of the unstable open-loop eigenvalue. For second-moment senses of stability, our result recovers the classic uncertainty-threshold principle result. However, our formulation can also deal with any other moment. The limits of higher and higher moment senses of stability correspond to a “zero-error” sense of control capacity and taking the limit to weaker-andweaker moments corresponds to a “Shannon” sense of control capacity.",31,2.7,10.1109/ISIT.2015.7282850,https://doi.org/10.1109/ISIT.2015.7282850,0.8500
Fan17b,Tradeoffs in Networked Feedback Systems: From Information-Theoretic Measures to Bode-Type Integrals,"Song Fang, H. Ishii, and Jie Chen",2017,2017-03-01,IEEE Transactions on Automatic Control,62,1046-1061,,18,2.0,10.1109/TAC.2016.2571660,https://doi.org/10.1109/TAC.2016.2571660,0.8500
Per07b,Minimal data rate stabilization of nonlinear systems over networks with large delays,C. D. Persis,2007,2007-04-16,"2007 5th International Symposium on Modeling and Optimization in Mobile, Ad Hoc and Wireless Networks and Workshops",,1-9,"We consider the problem of designing encoders, decoders and controllers which stabilize feed forward nonlinear systems over a communication network with finite bandwidth and large delay. The control scheme guarantees minimal data-rate semi-global asymptotic and local exponential stabilization of the closed-loop system. The analysis rests on the stability properties of a class of cascade impulsive time-delay systems.",233,12,10.1109/WIOPT.2007.4480114,https://doi.org/10.1109/WIOPT.2007.4480114,0.8500
Sel14,Passification-based adaptive control with quantized measurements,"A. Selivanov, Alexander L. Fradkov, and D. Liberzon",2014,,IFAC Proceedings Volumes,47,1477-1482,"We propose and analyze passification-based adaptive controller for linear uncertain systems with quantized measurements. Since the effect of the quantization error is similar to the effect of a disturbance, the adaptation law with σ-modification is used. To ensure convergence to a smaller set, the parameters of the adaptation law are being switched during the evolution of the system and a dynamic quantizer is used. It is proved that if the quantization error is small enough then the proposed controller ensures convergence of the state of a hyper-minimum-phase system to an arbitrarily small vicinity of the origin. Applicability of the proposed controller to polytopic-type uncertain systems and its efficiency is demonstrated by the example of yaw angle control of a flying vehicle.",1,0.1,10.3182/20140824-6-ZA-1003.00505,https://doi.org/10.3182/20140824-6-ZA-1003.00505,0.8500
Sol92,The error variance of LMS with time-varying weights,V. Solo,1992,1992-04-01,IEEE Trans. Signal Process.,40,803-813,"A calculation of weight error variance of the LMS (least mean square) algorithm is made in the presence of time-varying true weights. With time-varying weights the LMS error system has in general several time scales operating at once. This causes difficulties in the variance calculation which seem hitherto to have passed unnoticed. To handle this problem a sort of perturbation expansion is developed based on weak convergence methods or 'stochastic averaging'. The main concern in carrying out the error variance calculation is to study the effect on LMS performance of adaptation speed as it relates to true speed of parameter change. Three cases are covered with reference to considering adaptation speed with respect to true speed: first, where the adaptation speed is too slow; second, where it is matched: and third, where it is faster. >",23,0.7,10.1109/78.127953,https://doi.org/10.1109/78.127953,0.8500
Mat04b,An analogue of Shannon information theory for networked control systems: State estimation via a noisy discrete channel,A. Matveev and A. Savkin,2004,,2004 43rd IEEE Conference on Decision and Control (CDC) (IEEE Cat. No.04CH37601),4,4485-4490 Vol.4,,69,3.1,10.1109/CDC.2004.1429458,https://doi.org/10.1109/CDC.2004.1429458,0.8500
Hes02,Towards the Control of Linear Systems with Minimum Bit-Rate,"J. Hespanha, Antonio Ortega, and L. Vasudevan",2002,,,,,"We address the problem of determining the minimum bit-rate needed to stabilize a linear time-invariant process. For the noise free case, we determine a bit-rate below which stabilization is not possible and above which asymptotic stabilization can be achieved. Inspired by differential pulse code modulation (DPCM) techniques, we propose practical encoding/decoding schemes that guarantee boundedness of the state for the case of a noisy linear time-invariant process. With fixed-step quantization, we are only able to approach the minimum bit-rate for the noiseless case. However, with variable-step quantization we are able to approach it even in the presence of noise and disturbances.",240,9.9,,https://www.semanticscholar.org/paper/b72f6715cece3f0d4fc696236313ddac141af641,0.8500
Guo97,Necessary and sufficient conditions for stability of LMS,"Lei Guo, L. Ljung, and Guanli Wang",1997,1997-06-01,IEEE Trans. Autom. Control.,42,761-770,"Guo and Ljung (1995) established some general results on exponential stability of random linear equations, which can be applied directly to the performance analysis of a wide class of adaptive algorithms, including the basic LMS ones, without requiring stationarity, independency, and boundedness assumptions of the system signals. The current paper attempts to give a complete characterization of the exponential stability of the LMS algorithms by providing a necessary and sufficient condition for such a stability in the case of possibly unbounded, nonstationary, and non-/spl phi/-mixing signals. The results of this paper can be applied to a very large class of signals, including those generated from, e.g., a Gaussian process via a time-varying linear filter. As an application, several novel and extended results on convergence and the tracking performance of LMS are derived under various assumptions. Neither stationarity nor Markov-chain assumptions are necessarily required in the paper.",55,1.9,10.1109/9.587328,https://doi.org/10.1109/9.587328,0.8500
Qiu13,Stabilization of Networked Multi-Input Systems With Channel Resource Allocation,"L. Qiu, G. Gu, and Wei Chen",2013,2013-03-01,IEEE Transactions on Automatic Control,58,554-568,"In this paper, we study the problem of state feedback stabilization of a linear time-invariant (LTI) discrete-time multi-input system with imperfect input channels. Each input channel is modeled in three different ways. First it is modeled as an ideal transmission system together with an additive norm bounded uncertainty, introducing a multiplicative uncertainty to the plant. Then it is modeled as an ideal transmission system together with a feedback norm bounded uncertainty, introducing a relative uncertainty to the plant. Finally it is modeled as an additive white Gaussian noise channel. For each of these models, we properly define the capacity of each channel whose sum yields the total capacity of all input channels. We aim at finding the least total channel capacity for stabilization. Different from the single-input case that is available in the literature and boils down to a typical H∞ or H2 optimal control problem, the multi-input case involves allocation of the total capacity among the input channels in addition to the design of the feedback controller. The overall process of channel resource allocation and the controller design can be considered as a case of channel-controller co-design which gives rise to modified nonconvex optimization problems. Surprisingly, the modified nonconvex optimization problems, though appear more complicated, can be solved analytically. The main results of this paper can be summarized into a universal theorem: The state feedback stabilization can be accomplished by the channel-controller co-design, if and only if the total input channel capacity is greater than the topological entropy of the open-loop system.",90,6.8,10.1109/TAC.2012.2218065,https://doi.org/10.1109/TAC.2012.2218065,0.8500
Kum12,Stability across a Gaussian Product Channel : Necessary and Sufficient Conditions,"Utsaw Kumar, V. Gupta, and J. N. Laneman",2012,,,,,"We present necessary and sufficient conditions for stabilizing a discrete-time LTI plant in the mean squared sense when a sensor transmits the plant state information to a remotely placed controller across a Gaussian product channel. The Gaussian product channel models a continuous-time waveform Gaussian channel, where the encoder transmits information to the receiver across multiple noisy paths. The conditions presented are in terms of the power at the transmitter, noise variances and unstable eigenvalues. It is known that linear coding schemes may lead to overly restrictive stabilizability conditions in such scenarios. We present a non-linear coding scheme and present the resulting sufficient stablizability conditions. We then prove the necessity of the conditions using information theoretic tools.",0,,,https://www.semanticscholar.org/paper/ed64cdb7939571cce3fddd5dc0915fcd829f481c,0.8400
Cha07,Control of Feedback Systems Subject to the Finite Rate Constraints via the Shannon Lower Bound,C. Charalambous and A. Farhadi,2007,2007-04-16,"2007 5th International Symposium on Modeling and Optimization in Mobile, Ad Hoc and Wireless Networks and Workshops",,1-7,,9,0.5,10.1109/WIOPT.2007.4480070,https://doi.org/10.1109/WIOPT.2007.4480070,0.8400
Fan19b,Power Gain Bounds of MIMO Networked Control Systems: An Entropy Perspective,"Song Fang, Jie Chen, and H. Ishii",2019,2019-03-01,IEEE Transactions on Automatic Control,64,1170-1177,"In this note, we develop performance bounds on disturbance power reduction for multiple-input multiple-output networked feedback systems via an information-theoretic approach. The bounds are derived for control systems with linear time-invariant plants and causal stabilizing controllers communicating over noisy communication channels. We utilize the notion of power gain to measure the worst case power reduction from the disturbance to the error signal. Concepts from information theory, such as entropy and mutual information, are instrumental in the analysis, and the performance bounds can be quantified explicitly in terms of the channel blurredness and the plant unstable dynamics.",6,0.8,10.1109/TAC.2018.2839527,https://doi.org/10.1109/TAC.2018.2839527,0.8300
Ish08,Performance Analysis of Control Systems under Limited Data Rates,"H. Ishii, C. Ohyama, and K. Tsumura",2008,2008-05-31,Journal of the Society of Instrument and Control Engineers,44,396-404,"We consider the problem of control over networks and find a tradeoff between control performance and the data rate required for the communication of state information. In particular, following the approach of Nair and Evans(2004), we derive an upper bound on the mean-square norm of the states of the system to be stabilized. A numerical example is provided to verify the obtained bound as well as the performance tradeoff.",6,0.3,10.9746/VE.SICETR1965.44.396,https://doi.org/10.9746/VE.SICETR1965.44.396,0.8300
Ack91,Reduced-Order Adaptive Observation with Nonspecific Adaptive Law,J. Ackermann,1991,,,,,"A bstract-The robustness of adaptive observers whose order is less than that of the plant is addressed. It is shown that residuals (unmodeled states) with finite energy over a finite time interval, together with a definitely exciting plant input, are sufficient to insure ultimate boundedness of the parameter and state errors, regardless of the plant stability or input boundedness. In the absence of definite excitation, the errors are shown to increase at a maximum rate which is proportional to t’/*.",0,,,https://www.semanticscholar.org/paper/23d08f3090fc455aafc12dc28fcde5252cb2fb66,0.8200
Cha05d,Robust Entropy Rate for Uncertain Sources and its Applications in Controlling Systems Subject to Capacity Constraints ∗,C. Charalambous,2005,,,,,"The robust entropy rate is defined as the maximum of the Shannon entropy rate, when the joint probability density function of the source is unknown. The uncertainty of the source probability density is described via a relative entropy constraint set between the uncertain source probability density and the nominal source probability density. For this class of problems, the explicit solution for the robust entropy rate is presented. Further, the results are applied to specific uncertain sources. For the fully observed uncertain Gauss Markov source, a lower bound is found for the robust entropy rate in terms of the solution of an algebraic Riccati equation of the type arising in the H∞ estimation and control. Finally, an application of the robust entropy rate for analyzing uniform asymptotic observability and stabilizability of a control/communication system is given. It is shown that for uniform asymptotic observability and stabilizability of an uncertain controlled system over an uncertain communication link, the required robust information channel capacity must be bounded below by the robust entropy rate.",0,,,https://www.semanticscholar.org/paper/9ba3f29f173db83e539c502260e304b77a6f0ea0,0.8200
