Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Ath71,The role and use of the stochastic linear-quadratic-Gaussian problem in control system design,M. Athans,1971,1971-12-01,Advances in Computers,,,"The role of the linear-quadratic stochastic control problem in engineering design is reviewed in tutorial fashion. The design approach is motivated by considering the control of a non-linear uncertain plant about a desired input-output response. It is demonstrated how a design philosophy based on 1) deterministic perturbation control, 2) stochastic state estimation, and 3) linearized stochastic control leads to an overall closed-loop control system. The emphasis of the paper is on the philosophy of the design process, the modeling issue, and the formulation of the problem; the results are given for the sake of completeness, but no proofs are included. The systematic off-line nature of the design process is stressed throughout.",679,12,10.1109/TAC.1971.1099818,https://doi.org/10.1109/TAC.1971.1099818,1.0100
Saj21b,Active Inference: Demystified and Compared,"Noor Sajid, Philip J. Ball, and Karl J. Friston",2021,2021-01-05,Neural Computation,33,674-712,"Active inference is a first principle account of how autonomous agents operate in dynamic, nonstationary environments. This problem is also considered in reinforcement learning, but limited work exists on comparing the two approaches on the same discrete-state environments. In this letter, we provide (1) an accessible overview of the discrete-state formulation of active inference, highlighting natural behaviors in active inference that are generally engineered in reinforcement learning, and (2) an explicit discrete-state comparison between active inference and reinforcement learning on an OpenAI gym baseline. We begin by providing a condensed overview of the active inference literature, in particular viewing the various natural behaviors of active inference agents through the lens of reinforcement learning. We show that by operating in a pure belief-based setting, active inference agents can carry out epistemic exploration—and account for uncertainty about their environment—in a Bayes-optimal fashion. Furthermore, we show that the reliance on an explicit reward signal in reinforcement learning is removed in active inference, where reward can simply be treated as another observation we have a preference over; even in the total absence of rewards, agent behaviors are learned through preference learning. We make these properties explicit by showing two scenarios in which active inference agents can infer behaviors in reward-free environments compared to both Q-learning and Bayesian model-based reinforcement learning agents and by placing zero prior preferences over rewards and learning the prior preferences over the observations corresponding to reward. We conclude by noting that this formalism can be applied to more complex settings (e.g., robotic arm movement, Atari games) if appropriate generative models can be formulated. In short, we aim to demystify the behavior of active inference agents by presenting an accessible discrete state-space and time formulation and demonstrate these behaviors in a OpenAI gym environment, alongside reinforcement learning agents.",173,32,10.1162/neco_a_01357,https://doi.org/10.1162/neco_a_01357,0.9900
Jam94,Risk-sensitive control and dynamic games for partially observed discrete-time nonlinear systems,"M. James, J. Baras, and R. Elliott",1994,1994-04-01,IEEE Trans. Autom. Control.,39,780-792,"Solves a finite-horizon partially observed risk-sensitive stochastic optimal control problem for discrete-time nonlinear systems and obtains small noise and small risk limits. The small noise limit is interpreted as a deterministic partially observed dynamic game, and new insights into the optimal solution of such game problems are obtained. Both the risk-sensitive stochastic control problem and the deterministic dynamic game problem are solved using information states, dynamic programming, and associated separated policies. A certainty equivalence principle is also discussed. The authors' results have implications for the nonlinear robust stabilization problem. The small risk limit is a standard partially observed risk-neutral stochastic optimal control problem. >",169,5.3,10.1109/9.286253,https://doi.org/10.1109/9.286253,0.9800
Gup04,Optimal LQG Control Across a Packet-Dropping Link,"V. Gupta, D. Spanos, B. Hassibi, and R. Murray",2004,,,,,"We examine optimal Linear Quadratic Gaussian control for a system in which communication between the sensor (output of the plant) and the controller occurs across a packet-dropping link. We extend the familiar LQG separation principle to this problem that allows us to solve this problem using a standard LQR state-feedback design, along with an optimal algorithm for propagating and using the information across the unreliable link. We present one such optimal algorithm, which consists of a Kalman Filter at the sensor side of the link, and a switched linear filter at the controller side. Our design does not assume any statistical model of the packet drop events, and is thus optimal for an arbitrary packet drop pattern. Further, the solution is appealing from a practical point of view because it can be implemented as a small modification of an existing LQG control design.",59,2.6,,https://www.semanticscholar.org/paper/584942eaded1d601688112ff9c637053e9f32cc3,0.9700
Pez18,Hierarchical Active Inference: A Theory of Motivated Control,"G. Pezzulo, Francesco Rigoli, and Karl J. Friston",2018,2018-04-01,Trends in Cognitive Sciences,22,294 - 306,"Motivated control refers to the coordination of behaviour to achieve affectively valenced outcomes or goals. The study of motivated control traditionally assumes a distinction between control and motivational processes, which map to distinct (dorsolateral versus ventromedial) brain systems. However, the respective roles and interactions between these processes remain controversial. We offer a novel perspective that casts control and motivational processes as complementary aspects − goal propagation and prioritization, respectively − of active inference and hierarchical goal processing under deep generative models. We propose that the control hierarchy propagates prior preferences or goals, but their precision is informed by the motivational context, inferred at different levels of the motivational hierarchy. The ensuing integration of control and motivational processes underwrites action and policy selection and, ultimately, motivated behaviour, by enabling deep inference to prioritize goals in a context-sensitive way.",295,36,10.1016/j.tics.2018.01.009,https://doi.org/10.1016/j.tics.2018.01.009,0.9600
Wat81,The certainty equivalence property in stochastic control theory,H. V. D. Water and J. Willems,1981,1981-10-01,IEEE Transactions on Automatic Control,26,1080-1087,"In this paper we will give a general formulation of the certainty equivalence principle for stochastic optimal control problems. Special attention is paid to the question: ""What do we mean by a certainty equivalence control law?"" It is then shown that in this context the LQG-problem is indeed certainty equivalent.",73,1.6,10.1109/TAC.1981.1102781,https://doi.org/10.1109/TAC.1981.1102781,0.9500
Hij83,The adaptive LQG problem--Part I,O. Hijab,1983,1983-02-01,IEEE Transactions on Automatic Control,28,171-178,"This paper is concerned with a rigorous study of the ""dual control"" problem of Fel'dbaum, i.e., the LQG optimal control problem in the presence of Bayesian parameter uncertainty. The solution of this problem involves two parts, one relating to filtering and one to control. Although we establish our filtering result in complete generality in the last section, most of the paper concentrates on the finite parameter case to ease the exposition. The control result that we establish is incomplete in the sense that the smoothness of the optimal cost function is assumed rather than proved. Nevertheless, our results and methods are such that we arrive at a new proof of the classical separation theorem showing that the well-known LQG feedback law is optimal within the widest possible class of admissible controls. As this new proof avoids all talk of ""dependence of the sigma algebra on the control,"" ""weak solutions,"" ""measure transformation techniques,"" etc., we feel that this result will help to clarify what is involved in the classical separation theorem.",65,1.5,10.1109/TAC.1983.1103212,https://doi.org/10.1109/TAC.1983.1103212,0.9400
Tse75,Generalized certainty equivalence and dual effect in stochastic control,E. Tse and Y. Bar-Shalom,1975,1975-12-01,IEEE Transactions on Automatic Control,20,817-819,"This correspondence presents a generalized formulation of the certainty equivalence property for an arbitrary stochastic control problem. Using the definition of dual effect as introduced in earlier works, further results on the interrelation between dual effect and certainty equivalence property are obtained.",39,0.8,10.1109/TAC.1975.1101108,https://doi.org/10.1109/TAC.1975.1101108,0.9200
Lev18,Reinforcement Learning and Control as Probabilistic Inference: Tutorial and Review,S. Levine,2018,2018-05-02,ArXiv,abs/1805.00909,,"The framework of reinforcement learning or optimal control provides a mathematical formalization of intelligent decision making that is powerful and broadly applicable. While the general form of the reinforcement learning problem enables effective reasoning about uncertainty, the connection between reinforcement learning and inference in probabilistic models is not immediately obvious. However, such a connection has considerable value when it comes to algorithm design: formalizing a problem as probabilistic inference in principle allows us to bring to bear a wide array of approximate inference tools, extend the model in flexible and powerful ways, and reason about compositionality and partial observability. In this article, we will discuss how a generalization of the reinforcement learning or optimal control problem, which is sometimes termed maximum entropy reinforcement learning, is equivalent to exact probabilistic inference in the case of deterministic dynamics, and variational inference in the case of stochastic dynamics. We will present a detailed derivation of this framework, overview prior work that has drawn on this and related ideas to propose new reinforcement learning and control algorithms, and describe perspectives on future research.",826,103,,https://www.semanticscholar.org/paper/6ecc4b1ab05f3ec12484a0ea36abfd6271c5c5ba,0.9100
Der23,"Dual Effect, Certainty Equivalence, and Separation Revisited: A Counterexample and a Relaxed Characterization for Optimality",M. Derpich and S. Yüksel,2023,2023-02-01,IEEE Transactions on Automatic Control,68,1259-1266,"In this article, we study the optimality of control policies admitting certainty equivalence or separation (of estimation and control) in discrete-time stochastic control, with the following two main contributions. We first revisit the influential theorem given in the seminal 1974 paper by Bar-Shalom and Tse, which studies the equivalence between certainty equivalence (CE) and no-dual-effect (NDE) properties in discrete-time stochastic control problems involving a linear dynamic system with a possibly nonlinear measurement function. We show that there is a subtle error in Bar-Shalom and Tse’s proof of the claim that CE implies NDE. Moreover, we prove that the claim does not hold by providing a counterexample. As our second and primary contribution, we introduce an alternative and a more relaxed notion of dual freeness and establish that this new notion is sufficient to guarantee the separation of estimation and control and CE in the same control problem considered by Bar-Shalom and Tse.",4,1.2,10.1109/TAC.2022.3151189,https://doi.org/10.1109/TAC.2022.3151189,0.9000
Fle82,Optimal Control for Partially Observed Diffusions,W. Fleming and É. Pardoux,1982,1982-03-01,Siam Journal on Control and Optimization,20,261-285,"Stochastic control problems are considered in which a state process $X_t$ and an observation process $Y_t$ are governed by Ito-sense stochastic differential equations driven by independent Brownian motions. The control $U_t$ enters linearly in the dynamics of $X_t$. A “separated”control problem is introduced, in which the state at any time t is a measure $\Lambda_t$ representing an unnormalized conditional distribution for $X_t$ given $Y_s$, $U_s$ for $s \leqq t$. The method depends on introducing a pathwise version of $\Lambda_t$ which depends continuously on observation and control trajectories Y, U. Existence of an optimal control is obtained in a suitable class, larger than the usual class of controls admissible in the strict sense that $U_t$ is measurable on the $\sigma $-algebra $\mathcal{F}_t (Y)$ generated by observations $Y_s$, $s \leqq t$. The dynamics of $\Lambda_t$ are studied using a method of forward and backward partial differential equations. Under a suitable nondegeneracy condition, the m...",171,3.9,10.1137/0320021,https://doi.org/10.1137/0320021,0.9000
Ho72,Team decision theory and information structures in optimal control problems--Part II,Y. Ho and K. Chu,1972,1972-02-01,IEEE Transactions on Automatic Control,17,15-22,"General dynamic team decision problems with linear information structures and quadratic payoff functions are studied. The primitive random variables are jointly Gaussian. No constraints on the information structures are imposed except causality. Equivalence relations in information and in control functions among different systems are developed. These equivalence relations aid in the solving of many general problems by relating their solutions to those of the systems with ""perfect memory."" The latter can be obtained by the method derived in Part I. A condition is found which enables each decision maker to infer the information available to his precedents, while at the same time the controls which will affect the information assessed can be proven optimal. When this condition fails, upper and lower bounds of the payoff function can still be obtained systematically, and suboptimal controls can be obtained.",563,10,10.1109/TAC.1972.1099850,https://doi.org/10.1109/TAC.1972.1099850,0.8900
Mes17c,Stochastic model predictive control with active uncertainty learning: A Survey on dual control,A. Mesbah,2017,2017-11-20,Annu. Rev. Control.,45,107-117,,217,26,10.1016/j.arcontrol.2017.11.001,https://doi.org/10.1016/j.arcontrol.2017.11.001,0.8700
Dav76b,The Separation Principle in Stochastic Control via Girsanov Solutions,Mark H. A. Davis,1976,,Siam Journal on Control and Optimization,14,176-188,"This paper deals with the separation of estimation and control for linear systems with additive Gaussian white noise and nonquadratic cost function. All measurable functions of the observations are admissible as controls, the corresponding solutions being defined by the Girsanov measure transformation. The separation principle is established, under certain conditions, if the dimension of the observation process is equal to that of the state; if there are fewer observations, then additional ones of arbitrarily low signal-to-noise ratio can be adjoined such that there is a separated policy based on the augmented observations which is superior to any policy using the original observations.",26,0.5,10.1137/0314015,https://doi.org/10.1137/0314015,0.8600
Kap09,Optimal control as a graphical model inference problem,"H. Kappen, V. Gómez, and M. Opper",2009,2009-01-06,Machine Learning,87,159 - 182,"We reformulate a class of non-linear stochastic optimal control problems introduced by Todorov (in Advances in Neural Information Processing Systems, vol. 19, pp. 1369–1376, 2007) as a Kullback-Leibler (KL) minimization problem. As a result, the optimal control computation reduces to an inference computation and approximate inference methods can be applied to efficiently compute approximate optimal controls. We show how this KL control theory contains the path integral control method as a special case. We provide an example of a block stacking task and a multi-agent cooperative game where we demonstrate how approximate inference can be successfully applied to instances that are too complex for exact computation. We discuss the relation of the KL control approach to other inference approaches to control.",410,24,10.1007/s10994-012-5278-7,https://doi.org/10.1007/s10994-012-5278-7,0.8500
Buc17,The free energy principle for action and perception: A mathematical review,"C. Buckley, C. S. Kim, Simon McGregor, and A. Seth",2017,2017-05-24,Journal of Mathematical Psychology,81,55-79,"The ‘free energy principle’ (FEP) has been suggested to provide a unified theory of the brain, integrating data and theory relating to action, perception, and learning. The theory and implementation of the FEP combines insights from Helmholtzian ‘perception as inference’, machine learning theory, and statistical thermodynamics. Here, we provide a detailed mathematical evaluation of a suggested biologically plausible implementation of the FEP that has been widely used to develop the theory. Our objectives are (i) to describe within a single article the mathematical structure of this implementation of the FEP; (ii) provide a simple but complete agent-based model utilising the FEP and (iii) to disclose the assumption structure of this implementation of the FEP to help elucidate its significance for the brain sciences.",352,39,10.1016/J.JMP.2017.09.004,https://doi.org/10.1016/J.JMP.2017.09.004,0.8500
Hau82,Optimal control of partially observed diffusions via the separation principle,U. Haussmann,1982,,,,302-311,,11,0.2,10.1007/BFB0044310,https://doi.org/10.1007/BFB0044310,0.8400
Fri17,Active Inference: A Process Theory,"Karl J. Friston, Thomas H. B. FitzGerald, Francesco Rigoli, P. Schwartenbeck, and G. Pezzulo",2017,,Neural Computation,29,1-49,"This article describes a process theory based on active inference and belief propagation. Starting from the premise that all neuronal processing (and action selection) can be explained by maximizing Bayesian model evidence—or minimizing variational free energy—we ask whether neuronal responses can be described as a gradient descent on variational free energy. Using a standard (Markov decision process) generative model, we derive the neuronal dynamics implicit in this description and reproduce a remarkable range of well-characterized neuronal phenomena. These include repetition suppression, mismatch negativity, violation responses, place-cell activity, phase precession, theta sequences, theta-gamma coupling, evidence accumulation, race-to-bound dynamics, and transfer of dopamine responses. Furthermore, the (approximately Bayes’ optimal) behavior prescribed by these dynamics has a degree of face validity, providing a formal explanation for reward seeking, context learning, and epistemic foraging. Technically, the fact that a gradient descent appears to be a valid description of neuronal activity means that variational free energy is a Lyapunov function for neuronal dynamics, which therefore conform to Hamilton’s principle of least action.",951,102,10.1162/NECO_a_00912,https://doi.org/10.1162/NECO_a_00912,0.8300
Sim94,Structured control for autonomous robots,R. Simmons,1994,1994-02-01,IEEE Trans. Robotics Autom.,10,34-43,"To operate in rich, dynamic environments, autonomous robots must be able to effectively utilize and coordinate their limited physical and computational resources. As complexity increases, it becomes necessary to impose explicit constraints on the control of planning, perception, and action to ensure that unwanted interactions between behaviors do not occur. This paper advocates developing complex robot systems by layering reactive behaviors onto deliberative components. In this structured control approach, the deliberative components handle normal situations and the reactive behaviors, which are explicitly constrained as to when and how they are activated, handle exceptional situations. The Task Control Architecture (TCA) has been developed to support this approach. TCA provides an integrated set of control constructs useful for implementing deliberative and reactive behaviors. The control constructs facilitate modular and evolutionary system development: they are used to integrate and coordinate planning, perception, and execution, and to incrementally improve the efficiency and robustness of the robot systems. To date, TCA has been used in implementing a half-dozen mobile robot systems, including an autonomous six-legged rover and indoor mobile manipulator. >",398,12,10.1109/70.285583,https://doi.org/10.1109/70.285583,0.8300
Ast65,Optimal control of Markov processes with incomplete state information,K. Åström,1965,1965-02-01,Journal of Mathematical Analysis and Applications,10,174-205,,930,15,10.1016/0022-247X(65)90154-X,https://doi.org/10.1016/0022-247X(65)90154-X,0.8300
Jam96b,"Partially Observed Differential Games, Infinite-Dimensional Hamilton--Jacobi--Isaacs Equations, and Nonlinear $H_\infty$ Control",M. James and J. Baras,1996,1996-07-01,Siam Journal on Control and Optimization,34,1342-1364,"This paper presents new results for partially observed nonlinear differential games. Using the concept of information state, we solve this problem in terms of an infinite-dimensional partial differential equation, which turns out to be the Hamilton--Jacobi--Isaacs (HJI) equation for partially observed differential games. We give definitions of smooth and viscosity solutions and prove that the value function is a viscosity solution of the HJI equation. We prove a verification theorem, which implies that the optimal controls are separated in that they depend on the observations through the information state. This constitutes a separation principle for partially observed differential games. We also present some new results concerning the certainty equivalence principle under certain standard assumptions. Our results are applied to a nonlinear output feedback $H_\infty$ robust control problem.",82,2.7,10.1137/S0363012994273337,https://doi.org/10.1137/S0363012994273337,0.8200
Jam95,Robust H/sub /spl infin// output feedback control for nonlinear systems,M. James and J. Baras,1995,1995-06-01,IEEE Transactions on Automatic Control,40,1007-1017,"In this paper we present a new approach to the solution of the output feedback robust H/sub /spl infin// control problem. We employ the recently developed concept of information state for output feedback dynamic games and obtain necessary and sufficient conditions for the solution to the robust control problem expressed in terms of the information state. The resulting controller is an information state feedback controller and is intrinsically infinite dimensional. Stability results are obtained using the theory of dissipative systems, and our results are expressed in terms of dissipation inequalities. >",103,3.3,10.1109/9.388678,https://doi.org/10.1109/9.388678,0.8100
Bal20c,A Bayesian perspective on classical control,Manuel Baltieri,2020,2020-04-21,2020 International Joint Conference on Neural Networks (IJCNN),,1-8,"The connections between optimal control and Bayesian inference have long been recognised, with the field of stochastic (optimal) control combining these frameworks for the solution of partially observable control problems. In particular, for the linear case with quadratic functions and Gaussian noise, stochastic control has shown remarkable results in different fields, including robotics, reinforcement learning and neuroscience, especially thanks to the established duality of estimation and control processes. Following this idea we recently introduced a formulation of PID control, one of the most popular methods from classical control, based on active inference, a theory with roots in variational Bayesian methods, and applications in the biological and neural sciences. In this work, we highlight the advantages of our previous formulation and introduce new and more general ways to tackle some existing problems in current controller design procedures. In particular, we consider 1) a gradient-based tuning rule for the parameters (or gains) of a PID controller, 2) an implementation of multiple degrees of freedom for independent responses to different types of signals (e.g., two-degree-of-freedom PID), and 3) a novel time-domain formalisation of the performance-robustness trade-off in terms of tunable constraints (i.e., priors in a Bayesian model) of a single cost functional, variational free energy.",4,0.7,10.1109/IJCNN48605.2020.9206617,https://doi.org/10.1109/IJCNN48605.2020.9206617,0.7900
Par18,Generalised free energy and active inference,Thomas Parr and Karl J. Friston,2018,2018-04-23,Biological Cybernetics,113,495 - 513,"Active inference is an approach to understanding behaviour that rests upon the idea that the brain uses an internal generative model to predict incoming sensory data. The fit between this model and data may be improved in two ways. The brain could optimise probabilistic beliefs about the variables in the generative model (i.e. perceptual inference). Alternatively, by acting on the world, it could change the sensory data, such that they are more consistent with the model. This implies a common objective function (variational free energy) for action and perception that scores the fit between an internal model and the world. We compare two free energy functionals for active inference in the framework of Markov decision processes. One of these is a functional of beliefs (i.e. probability distributions) about states and policies, but a function of observations, while the second is a functional of beliefs about all three. In the former (expected free energy), prior beliefs about outcomes are not part of the generative model (because they are absorbed into the prior over policies). Conversely, in the second (generalised free energy), priors over outcomes become an explicit component of the generative model. When using the free energy function, which is blind to future observations, we equip the generative model with a prior over policies that ensure preferred (i.e. priors over) outcomes are realised. In other words, if we expect to encounter a particular kind of outcome, this lends plausibility to those policies for which this outcome is a consequence. In addition, this formulation ensures that selected policies minimise uncertainty about future outcomes by minimising the free energy expected in the future. When using the free energy functional—that effectively treats future observations as hidden states—we show that policies are inferred or selected that realise prior preferences by minimising the free energy of future expectations. Interestingly, the form of posterior beliefs about policies (and associated belief updating) turns out to be identical under both formulations, but the quantities used to compute them are not.",235,29,10.1007/s00422-019-00805-w,https://doi.org/10.1007/s00422-019-00805-w,0.7800
Bal19e,Active Inference: Computational Models of Motor Control without Efference Copy,Manuel Baltieri and C. Buckley,2019,,2019 Conference on Cognitive Computational Neuroscience,,,"Computational frameworks for the study of motor systems in neuroscience often rely on a mathematical formulation based on optimal control theory, e.g., forward and inverse models and linear quadratic Gaussian (LQG) control architectures. A forward model maps actions to (predicted) consequences, while an inverse model is thought to define how motor commands are generated from observations. One of the central tenets of the forward/inverse architecture is the presence of a copy of motor commands produced by an inverse model and provided to the forward counterpart. Such copy, usually referred to as “efference copy”, is assumed to be necessary to model, and ultimately explain, motor control and behaviour. Over the years, different results have challenged the idea of an efference copy, suggesting that it may not be physiologically plausible, especially in humans. In this work we focus on a process theory that combines the mathematical richness of LQG models with efferencecopy-free architectures, active inference. We provide a minimal computational model discussing and comparing the forward/inverse and the active inference architectures on an idealised model of a single-joint control system.",5,0.7,10.32470/ccn.2019.1144-0,https://doi.org/10.32470/ccn.2019.1144-0,0.7800
Mal22,On Separation Between Learning and Control in Partially Observed Markov Decision Processes,Andreas A. Malikopoulos,2022,2022-11-28,,,,"Cyber-physical systems (CPS) encounter a large volume of data which is added to the system gradually in real time and not altogether in advance. As the volume of data increases, the domain of the control strategies also increases, and thus it becomes challenging to search for an optimal strategy. Even if an optimal control strategy is found, implementing such strategies with increasing domains is burdensome. To derive an optimal control strategy in CPS, we typically assume an ideal model of the system. Such model-based control approaches cannot effectively facilitate optimal solutions with performance guarantees due to the discrepancy between the model and the actual CPS. Alternatively, traditional supervised learning approaches cannot always facilitate robust solutions using data derived ofﬂine. Similarly, applying reinforcement learning approaches directly to the actual CPS might impose signiﬁcant implications on safety and robust operation of the system. The goal of this chapter is to provide a theoretical framework that aims at separating the control and learning tasks which allows us to combine ofﬂine model-based control with online learning approaches, and thus circumvent the challenges in deriving optimal control strategies for CPS.",1,0.3,,https://www.semanticscholar.org/paper/1c75994d9034f6e4bbf22b9383d6c714badee7d7,0.7800
Fri15,Active inference and epistemic value,Karl J. Friston et al.,2015,2015-02-17,Cognitive Neuroscience,6,187 - 214,"We offer a formal treatment of choice behavior based on the premise that agents minimize the expected free energy of future outcomes. Crucially, the negative free energy or quality of a policy can be decomposed into extrinsic and epistemic (or intrinsic) value. Minimizing expected free energy is therefore equivalent to maximizing extrinsic value or expected utility (defined in terms of prior preferences or goals), while maximizing information gain or intrinsic value (or reducing uncertainty about the causes of valuable outcomes). The resulting scheme resolves the exploration-exploitation dilemma: Epistemic value is maximized until there is no further information gain, after which exploitation is assured through maximization of extrinsic value. This is formally consistent with the Infomax principle, generalizing formulations of active vision based upon salience (Bayesian surprise) and optimal decisions based on expected utility and risk-sensitive (Kullback-Leibler) control. Furthermore, as with previous active inference formulations of discrete (Markovian) problems, ad hoc softmax parameters become the expected (Bayes-optimal) precision of beliefs about, or confidence in, policies. This article focuses on the basic theory, illustrating the ideas with simulations. A key aspect of these simulations is the similarity between precision updates and dopaminergic discharges observed in conditioning paradigms.",682,61,10.1080/17588928.2015.1020053,https://doi.org/10.1080/17588928.2015.1020053,0.7700
Pay90,Plan guided reaction,"D. Payton, Julio K. Rosenblatt, and D. Keirsey",1990,1990-11-01,IEEE Trans. Syst. Man Cybern.,20,1370-1382,"A set of architectural concepts that address the needs for integrating high-level planning activities with lower-level reactive or participatory behaviors is presented. Based on lessons learned from the authors' experience with a hierarchical architecture for autonomous cross-country navigation, various pitfalls that may arise from the misuse of abstraction have been recognized. Consequently, a new approach that emphasizes the minimization of information loss both within and between system layers has been adopted. This change in perspective has allowed the authors to greatly enhance the overall capabilities and performance of their system. >",246,6.9,10.1109/21.61207,https://doi.org/10.1109/21.61207,0.7600
Fri09b,Reinforcement Learning or Active Inference?,"Karl J. Friston, J. Daunizeau, and S. Kiebel",2009,2009-07-29,PLoS ONE,4,,"This paper questions the need for reinforcement learning or control theory when optimising behaviour. We show that it is fairly simple to teach an agent complicated and adaptive behaviours using a free-energy formulation of perception. In this formulation, agents adjust their internal states and sampling of the environment to minimize their free-energy. Such agents learn causal structure in the environment and sample it in an adaptive and self-supervised fashion. This results in behavioural policies that reproduce those optimised by reinforcement learning and dynamic programming. Critically, we do not need to invoke the notion of reward, value or utility. We illustrate these points by solving a benchmark problem in dynamic programming; namely the mountain-car problem, using active perception or inference under the free-energy principle. The ensuing proof-of-concept may be important because the free-energy formulation furnishes a unified account of both action and perception and may speak to a reappraisal of the role of dopamine in the brain.",454,27,10.1371/journal.pone.0006421,https://doi.org/10.1371/journal.pone.0006421,0.7500
Par20,Modules or Mean-Fields?,"Thomas Parr, Noor Sajid, and Karl J. Friston",2020,2020-05-01,Entropy,22,,"The segregation of neural processing into distinct streams has been interpreted by some as evidence in favour of a modular view of brain function. This implies a set of specialised ‘modules’, each of which performs a specific kind of computation in isolation of other brain systems, before sharing the result of this operation with other modules. In light of a modern understanding of stochastic non-equilibrium systems, like the brain, a simpler and more parsimonious explanation presents itself. Formulating the evolution of a non-equilibrium steady state system in terms of its density dynamics reveals that such systems appear on average to perform a gradient ascent on their steady state density. If this steady state implies a sufficiently sparse conditional independency structure, this endorses a mean-field dynamical formulation. This decomposes the density over all states in a system into the product of marginal probabilities for those states. This factorisation lends the system a modular appearance, in the sense that we can interpret the dynamics of each factor independently. However, the argument here is that it is factorisation, as opposed to modularisation, that gives rise to the functional anatomy of the brain or, indeed, any sentient system. In the following, we briefly overview mean-field theory and its applications to stochastic dynamical systems. We then unpack the consequences of this factorisation through simple numerical simulations and highlight the implications for neuronal message passing and the computational architecture of sentience.",40,6.6,10.3390/e22050552,https://doi.org/10.3390/e22050552,0.7400
Gat92,Integrating Planning and Reacting in a Heterogeneous Asynchronous Architecture for Controlling Real-World Mobile Robots,E. Gat,1992,1992-07-12,AAAI Conference on Artificial Intelligence,,809-815,"This paper presents a heterogeneous, asynchronous architecture for controlling autonomous mobile robots which is capable of controlling a robot performing multiple tasks in real time in noisy, unpredictable environments. The architecture produces behavior which is reliable, task-directed (and taskable), and reactive to contingencies. Experiments on real and simulated realworld robots are described. The architecture smoothly integrates planning and reacting by performing these two functions asynchronously using heterogeneous architectural elements, and using the results of planning to guide the robot's actions but not to control them directly. The architecture can thus be viewed as a concrete implementation of Agre and Chapman's plans-ascommunications theory. The central result of this work is to show that completely unmodified classical AI programming methodologies using centralized world models can be usefully incorporated into real-world embedded reactive systems.",474,14,,https://www.semanticscholar.org/paper/e8e7adda29ba259b29728a3b0c4dd0142e54c4fd,0.7400
Bal20b,Predictions in the eye of the beholder: an active inference account of Watt governors,"Manuel Baltieri, C. Buckley, and J. Bruineberg",2020,2020-06-20,IEEE Symposium on Artificial Life,,121-129,"Active inference introduces a theory describing action-perception loops via the minimisation of variational free energy or, under simplifying assumptions, (weighted) prediction error. Recently, act...",33,5.6,10.1162/isal_a_00288,https://doi.org/10.1162/isal_a_00288,0.7400
Mor66,Stochastic Optimal Control with Noisy Observations,R. Mortensen,1966,1966-11-01,International Journal of Control,4,455-464,"ABSTRACT The present paper is the sequel to a previous paper by the author. The main purpose of the present paper is to justify the claim made curlier that the approach to stochastic optimal control previously employed can be extended to the case of noisy observations of the state. The partial differential equation, for the conditional probability density of the present state given the past history of the noisy observations, is discussed. Using this equation, it is shown that the stochastic optimal control problem can be viewed as a problem in the theory of control of distributed parameter systems. Dynamic programming is then applied to this distributed parameter problem, to obtain a stochastic Hamilton-Jacobi equation in function space.",78,1.3,10.1080/00207176608921439,https://doi.org/10.1080/00207176608921439,0.7300
Aok65,Optimal control of partially observable Markovian systems,M. Aoki,1965,1965-11-01,Journal of The Franklin Institute-engineering and Applied Mathematics,280,367-386,,70,1.2,10.1016/0016-0032(65)90528-4,https://doi.org/10.1016/0016-0032(65)90528-4,0.7200
Wit02,Adaptive dual control,B. Wittenmark,2002,,,,,"The paper discusses the solution to the optimal adaptive control problem over an extended time horizon. This leads to a controller that have dual features, i.e., tt uses control actions as well as probing actions. The solution of the optimal dual control problem is intractable from a computational point of view. Approximations to obtain simpler suboptimal dual controllers are thus important. There are many different approaches how to obtain suboptimal dual controllers. Many of the approximations use a cautious controller as a starting point and introduce different active probing features. This can be done by including a term in the loss function that reflects the quality of the estimates of the parameters of the process. To introduce a dual feature this term must be a function of the control signal that is going to be determined and it should also contain information about the quality of the parameter estimates. The suboptimal dual controllers should also be such that they easily can be used for higher-order systems. (Less)",54,2.2,,https://www.semanticscholar.org/paper/9c1fe4c9791bab12e3a494664a71acd442c496af,0.7200
