Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Wil22b,The Geometry and Calculus of Losses,R. C. Williamson and Zac Cranko,2022,2022-09-01,ArXiv,abs/2209.00238,,"Statistical decision problems lie at the heart of statistical machine learning. The simplest problems are binary and multiclass classification and class probability estimation. Central to their definition is the choice of loss function, which is the means by which the quality of a solution is evaluated. In this paper we systematically develop the theory of loss functions for such problems from a novel perspective whose basic ingredients are convex sets with a particular structure. The loss function is defined as the subgradient of the support function of the convex set. It is consequently automatically proper (calibrated for probability estimation). This perspective provides three novel opportunities. It enables the development of a fundamental relationship between losses and (anti)-norms that appears to have not been noticed before. Second, it enables the development of a calculus of losses induced by the calculus of convex sets which allows the interpolation between different losses, and thus is a potential useful design tool for tailoring losses to particular problems. In doing this we build upon, and considerably extend existing results on $M$-sums of convex sets. Third, the perspective leads to a natural theory of ``polar'' loss functions, which are derived from the polar dual of the convex set defining the loss, and which form a natural universal substitution function for Vovk's aggregating algorithm.",7,1.9,10.48550/arXiv.2209.00238,https://doi.org/10.48550/arXiv.2209.00238,0.5400
Sno02,Associativity and normative credal probability,Paul Snow,2002,2002-02-01,"IEEE transactions on systems, man, and cybernetics. Part B, Cybernetics : a publication of the IEEE Systems, Man, and Cybernetics Society",32 1,"'
          4-12
        ","Cox's Theorem is a widely cited motivation for probabilistic models of uncertain belief. The theorem relates the associativity of the logical connectives to that of the arithmetic operations of probability. Recent questions about the correctness of Cox's Theorem have been resolved, but there are new questions about one functional equation used by Cox in 1946. This equation is missing from his later work. Advances in knowledge since 1946 and changes in Cox's research interests explain the equation's disappearance. Other associativity-based motivations avoid functional equations altogether, and so may be more transparently applied to finite domains and discrete beliefs. A discrete counterpart of Cox's Theorem can be assembled from results that have been in the literature since 1959.",3,0.1,10.1109/3477.979954,https://doi.org/10.1109/3477.979954,0.5400
Ben10c,Scoring Rules for Forecast Verification,R. Benedetti,2010,,Monthly Weather Review,138,203-211,"Abstract The problem of probabilistic forecast verification is approached from a theoretical point of view starting from three basic desiderata: additivity, exclusive dependence on physical observations (“locality”), and strictly proper behavior. By imposing such requirements and only using elementary mathematics, a univocal measure of forecast goodness is demonstrated to exist. This measure is the logarithmic score, based on the relative entropy between the observed occurrence frequencies and the predicted probabilities for the forecast events. Information theory is then used as a guide to choose the scoring-scale offset for obtaining meaningful and fair skill scores. Finally the Brier score is assessed and, for single-event forecasts, its equivalence to the second-order approximation of the logarithmic score is shown. The large part of the presented results are far from being new or original, nevertheless their use still meets with some resistance in the weather forecast community. This paper aims at pr...",114,7.0,10.1175/2009MWR2945.1,https://doi.org/10.1175/2009MWR2945.1,0.5300
Abb10,The Role of Some Functional Equations in Decision Analysis,A. Abbas and J. Aczél,2010,2010-06-01,Decis. Anal.,7,215-228,"This paper presents some functional equations that have played an essential role in the characterization of utility and probability functions in decision analysis. We survey some previous results with improvements and derive several new results. We also discuss some simple methods for the solution of these equations and highlight some subtle points about their use. We show that one functional equation can determine several unknown functions within it, and that relaxing differentiability and requiring only continuity of the functions leads to generalizations of many well-known results in utility and Bayesian probability theory.",41,2.6,10.1287/deca.1100.0177,https://doi.org/10.1287/deca.1100.0177,0.5200
Sch16b,Congruent families and invariant tensors,"L. Schwachhofer, N. Ay, J. Jost, and H. Lê",2016,2016-06-12,arXiv: Statistics Theory,,,"Classical results of Chentsov and Campbell state that -- up to constant multiples -- the only $2$-tensor field of a statistical model which is invariant under congruent Markov morphisms is the Fisher metric and the only invariant $3$-tensor field is the Amari-Chentsov tensor. We generalize this result for arbitrary degree $n$, showing that any family of $n$-tensors which is invariant under congruent Markov morphisms is algebraically generated by the canonical tensor fields defined in an earlier paper.",1,0.1,10.1007/978-3-319-97798-0_6,https://doi.org/10.1007/978-3-319-97798-0_6,0.5100
Gag17b,A categorical characterization of relative entropy on Polish spaces,N. Gagné and P. Panangaden,2017,2017-03-26,ArXiv,abs/1703.08853,,"We give a categorical treatment, in the spirit of Baez and Fritz, of relative entropy for probability distributions defined on Polish spaces. We define a category called PolStat suitable for reasoning about statistical inference on Polish spaces. We define relative entropy as a functor into Lawvere's category $[0,\infty]$ and we show convexity, lower semicontinuity and uniqueness.",1,0.1,,https://www.semanticscholar.org/paper/a31448bab5a35dc094e9b708f28cfac7a097089d,0.5000
Sar26,Complete Diagrammatic Axiomatisations of Relative Entropy,Ralph Sarkis and Fabio Zanasi,2026,2026-03-04,,,,"Relative entropy is a fundamental class of distances between probability distributions, with widespread applications in probability theory, statistics, and machine learning. In this work, we study relative entropy from a categorical perspective, viewing it as a quantitative enrichment of categories of stochastic matrices. We consider two natural monoidal structures on stochastic matrices, given by the Kronecker product and the direct sum. Our main results are complete axiomatisations of Kullback-Leibler divergence and, more generally, of R\'enyi divergences of arbitrary order, for each such structure. Our axiomatic theories are formulated within the framework of quantitative monoidal algebra, using a graphical language of string diagrams enriched with quantitative equations.",0,,,https://www.semanticscholar.org/paper/18b1b16cc952ae20fabf30e0dd1a7830902a2ac1,0.5000
Jos19,Probabilistic Mappings and Bayesian Nonparametrics,"J. Jost, H. Lê, D. H. Luu, and Tat Dat Tran",2019,2019-05-27,arXiv: Statistics Theory,,,"In this paper we develop a functorial language of probabilistic mappings and apply it to some basic problems in Bayesian nonparametrics. First we extend and unify the Kleisli category of probabilistic mappings proposed by Lawvere and Giry with the category of statistical models proposed by Chentsov and Morse-Sacksteder. Then we introduce the notion of a Bayesian statistical model that formalizes the notion of a parameter space with a given prior distribution in Bayesian statistics. We give a formula for posterior distributions, assuming that the underlying parameter space of a Bayesian statistical model is a Souslin space and the sample space of the Bayesian statistical model is a subset in a complete connected finite dimensional Riemannian manifold. Then we give a new proof of the existence of Dirichlet measures over any measurable space using a functorial property of the Dirichlet map constructed by Sethuraman.",4,0.6,,https://www.semanticscholar.org/paper/72835653e78f512a3a4d2236c381a6ab0b807301,0.4900
Bau14,Uniqueness of the Fisher–Rao metric on the space of smooth densities,"Martin Bauer, Martins Bruveris, and P. Michor",2014,2014-11-20,Bulletin of the London Mathematical Society,48,,"On a compact manifold without boundary of dimension greater than 1, every smooth weak Riemannian metric on the space of smooth positive probability densities that is invariant under the action of the diffeomorphism group is a multiple of the Fisher–Rao metric.",89,7.7,10.1112/blms/bdw020,https://doi.org/10.1112/blms/bdw020,0.4900
Dow17b,Chentsov’s theorem for exponential families,J. Dowty,2017,2017-01-31,Information Geometry,1,117 - 135,"Chentsov’s theorem characterizes the Fisher information metric on statistical models as the only Riemannian metric (up to rescaling) that is invariant under sufficient statistics. This implies that each statistical model is equipped with a natural geometry, so Chentsov’s theorem explains why many statistical properties can be described in geometric terms. However, despite being one of the foundational theorems of statistics, Chentsov’s theorem has only been proved previously in very restricted settings or under relatively strong invariance assumptions. We therefore prove a version of this theorem for the important case of exponential families. In particular, we characterise the Fisher information metric as the only Riemannian metric (up to rescaling) on an exponential family and its derived families that is invariant under independent and identically distributed extensions and canonical sufficient statistics. We then extend this result to curved exponential families. Our approach is based on the central limit theorem, so it gives a unified proof for discrete and continuous exponential families, and it is less technical than previous approaches.",21,2.3,10.1007/s41884-018-0006-4,https://doi.org/10.1007/s41884-018-0006-4,0.4800
Ama09c,"DIVERGENCE FUNCTION , INFORMATION MONOTONICITY AND INFORMATION GEOMETRY",S. Amari,2009,,,,,"A divergence function measures how different two points are in a base space. Well-known examples are the Kullback-Leibler divergence and f-divergence, which are defined in a manifold of probability distributions. The Bregman divergence is used in a more general situation. The present paper characterizes the geometrical structure which a divergence function gives, and proves that the fdivergences are unique in the sense of information-invariancy, giving the alpha-geometrical structure. Bregman divergences are characterized by dually flat geometrical structure. The paper also studies geometrical properties of hierarchical models which include singular structure.",10,0.6,,https://www.semanticscholar.org/paper/38e362758eb79eebef0de7386f350a7705ac5280,0.4700
Knu03,Intelligent machines in the 21 st century : foundations of inference and inquiry,K. Knuth,2003,,,,,"The last century saw the application of Boolean algebra toward the construction of computing machines, which work by applying logical transformations to information contained in their memory. The development of information theory and the generalization of Boolean algebra to Bayesian inference have enabled these computing machines, in the last quarter of the twentieth century, to be endowed with the ability to learn by making inferences from data. This revolution is just beginning as new computational techniques continue to make difficult problems more accessible. Recent advances in understanding the foundations of probability theory have revealed implications for areas other than logic. Of relevance to intelligent machines, we identified the algebra of questions as the free distributive algebra, which now allows us to work with questions in a way analogous to that which Boolean algebra enables us to work with logical statements. In this paper we begin with a history of inferential reasoning, highlighting key concepts that have led to the automation of inference in modern machine learning systems. We then discuss the foundations of inference in more detail using a modern viewpoint that relies on the mathematics of partially ordered sets and the scaffolding of lattice theory. This new viewpoint allows us to develop the logic of inquiry and introduce a measure describing the relevance of a proposed question to an unresolved issue. We will demonstrate the automation of inference, and discuss how this new logic of inquiry will enable intelligent machines to ask questions. Automation of both inference and inquiry promises to allow robots to perform science in the far reaches of our solar system and in other star systems by enabling them not only to make inferences from data, but also to decide which question to ask, experiment to perform, or measurement to take given what they have learned and what they are designed to understand.",6,0.3,,https://www.semanticscholar.org/paper/fb20f359274fc4db31ccb958d2ac90e5fbec3738,0.4700
Mil96,log[P(h/eb)/P(h/b)] Is the One True Measure of Confirmation,P. Milne,1996,1996-03-01,Philosophy of Science,63,21 - 26,,116,3.8,10.1086/289891,https://doi.org/10.1086/289891,0.4600
Ay15d,Parametrized measure models,"N. Ay, J. Jost, H. Lê, and L. Schwachhofer",2015,2015-10-25,Bernoulli,,,"This chapter represents the most important technical achievement of this book, a combination of functional analysis and geometry as the natural framework for families of probability measures on general sample spaces. In order to work on such a sample space, one needs a base or reference measure. Other measures, like those in a parametric family, are then described by densities w.r.t. this base measure. Such a base measure, however, is not canonical, and it can be changed by multiplication with an \(L^{1}\)-function. But then, also the description of a parametric family by densities changes. Keeping track of the resulting functorial behavior and pulling it back to the parameter spaces of a parametric family is the key that unlocks the natural functional analytical properties of parametric families. We develop the appropriate differentiability and integrability concepts. In particular, we shall need roots (half-densities) and other fractional powers of densities. For instance, when the sample space is a differentiable manifold, its diffeomorphism group operates isometrically on the space of half-densities with their \(L^{2}\)-product. The latter again yields the Fisher metric. At the end of this chapter, we compare our framework with that of Pistone–Sempi which depends on an analysis of integrability properties under exponentiation.",22,2.1,10.3150/16-BEJ910,https://doi.org/10.3150/16-BEJ910,0.4600
Con14,"Confirmation Measures and Sensitivity November 3 , 2014",,2014,,,,,"Stevens (1946) draws a useful distinction between ordinal scales, interval scales, and ratio scales. Most recent discussions of confirmation measures have proceeded on the ordinal level of analysis. In this paper, I give a more quantitative analysis. In particular, I show that the requirement that our desired confirmation measure be at least an interval measure naturally yields necessary conditions that jointly entail the log-likelihood measure. Thus I conclude that the log-likelihood measure is the only good candidate interval measure.",0,,,https://www.semanticscholar.org/paper/fa21388d0e2a924feeb55f934a934b194e87c4d7,0.4500
Li23j,A Characterization of Entropy as a Universal Monoidal Natural Transformation,Cheuk Ting Li,2023,2023-08-10,ArXiv,abs/2308.05742,,"We show that the essential properties of entropy (monotonicity, additivity and subadditivity) are consequences of entropy being a monoidal natural transformation from the under category functor $-/\mathsf{LProb}_{\rho}$ (where $\mathsf{LProb}_{\rho}$ is category of $\rho$-th-power-summable probability distributions, $0<\rho<1$) to $\Delta_{\mathbb{R}}$. Moreover, the Shannon entropy can be characterized as the universal monoidal natural transformation from $-/\mathsf{LProb}_{\rho}$ to the category of integrally closed partially ordered abelian groups (a reflective subcategory of the lax-slice 2-category over $\mathsf{MonCat}_{\ell}$ in the 2-category of monoidal categories), providing a succinct characterization of Shannon entropy as a reflection arrow. We can likewise define entropy for every monoidal category with a monoidal structure on its under categories (e.g. the category of finite abelian groups, the category of finite inhabited sets, the category of finite dimensional vector spaces, and the augmented simplex category) via the reflection arrow. This implies that all these entropies over different categories are components of a single natural transformation (the unit of the idempotent monad), allowing us to connect these entropies in a natural manner. We also provide a universal characterization of the conditional Shannon entropy based on the chain rule which, unlike the characterization of information loss by Baez, Fritz and Leinster, does not require any continuity assumption.",0,,10.48550/arXiv.2308.05742,https://doi.org/10.48550/arXiv.2308.05742,0.4500
Fit01,STUDIES IN BAYESIAN CONFIRMATION THEORY,Branden Fitelson,2001,,,,,"According to Bayesian confirmation theory, evidence E (incrementally) confirms (or supports) a hypothesis H (roughly) just in case E and H are positively probabilistically correlated (under an appropriate probability function Pr). There are many logically equivalent ways of saying that E and H are correlated under Pr. Surprisingly, this leads to a plethora of non-equivalent quantitative measures of the degree to which E confirms H (under Pr). In fact, many non-equivalent Bayesian measures of the degree to which E confirms (or supports) H have been proposed and defended in the literature on inductive logic. I provide a thorough historical survey of the various proposals, and a detailed discussion of the philosophical ramifications of the differences between them. I argue that the set of candidate measures can be narrowed drastically by just a few intuitive and simple desiderata. In the end, I provide some novel and compelling reasons to think that the correct measure of degree of evidential support (within a Bayesian framework) is the (log) likelihood ratio. The central analyses of this research have had some useful and interesting byproducts, including: (i) a new Bayesian account of (confirmationally) independent evidence, which has applications to several important problems in confirmation theory, including the problem of the (confirmational) value of evidential diversity, and (ii) novel resolutions of several problems in Bayesian confirmation theory, motivated by the use of the (log) likelihood ratio measure, including a reply to the Popper-Miller critique of probabilistic induction, and a new analysis and resolution of the problem of irrelevant conjunction (a.k.a., the tacking problem).",164,6.5,,https://www.semanticscholar.org/paper/c53afd8df34849b47d14cc28e3a3e481f66173c6,0.4400
Knu01,Source separation as an exercise in logical induction,K. Knuth,2001,2001-08-14,,568,340-349,"We examine the relationship between the Bayesian and information-theoretic formulations of source separation algorithms. This work makes use of the relationship between the work of Claude E. Shannon and the “Recent Contributions” by Warren Weaver (Shannon & Weaver 1949) as clarified by Richard T. Cox (1979) and expounded upon by Robert L. Fry (1996) as a duality between a logic of assertions and a logic of questions. Working with the logic of assertions requires the use of probability as a measure of degree of implication. This leads to a Bayesian formulation of the problem. Whereas, working with the logic of questions requires the use of entropy as a measure of the bearing of a question on an issue leading to an information-theoretic formulation of the problem.",8,0.3,10.1063/1.1381898,https://doi.org/10.1063/1.1381898,0.4300
Csi12,"Generalized minimizers of convex integral functionals, Bregman distance, Pythagorean identities",I. Csiszár and F. Matús,2012,2012-02-03,Kybernetika,48,637-689,"Integral functionals based on convex normal integrands are minimized subject to finitely many moment constraints. The integrands are finite on the positive and infinite on the negative numbers, strictly convex but not necessarily differentiable. The minimization is viewed as a primal problem and studied together with a dual one in the framework of convex duality. The effective domain of the value function is described by a conic core, a modification of the earlier concept of convex core. Minimizers and generalized minimizers are explicitly constructed from solutions of modified dual problems, not assuming the primal constraint qualification. A generalized Pythagorean identity is presented using Bregman distance and a correction term for lack of essential smoothness in integrands. Results are applied to minimization of Bregman distances. Existence of a generalized dual solution is established whenever the dual value is finite, assuming the dual constraint qualification. Examples of `irregular' situations are included, pointing to the limitations of generality of certain key results.",36,2.5,,https://www.semanticscholar.org/paper/baa63c877a77c17d19f1cb7ca64fcb9ab33ea702,0.4300
Knu13,Information-based physics: an observer-centric foundation,K. Knuth,2013,2013-10-07,Contemporary Physics,55,12 - 32,"It is generally believed that physical laws, reflecting an inherent order in the universe, are ordained by nature. However, in modern physics the observer plays a central role raising questions about how an observer-centric physics can result in laws apparently worthy of a universal nature-centric physics. Over the last decade, we have found that the consistent apt quantification of algebraic and order-theoretic structures results in calculi that possess constraint equations taking the form of what are often considered to be physical laws. I review recent derivations of the formal relations among relevant variables central to special relativity, probability theory and quantum mechanics in this context by considering a problem where two observers form consistent descriptions of and make optimal inferences about a free particle that simply influences them. I show that this approach to describing such a particle based only on available information leads to the mathematics of relativistic quantum mechanics as well as a description of a free particle that reproduces many of the basic properties of a fermion. The result is an approach to foundational physics where laws derive from both consistent descriptions and optimal information-based inferences made by embedded observers.",18,1.4,10.1080/00107514.2013.853426,https://doi.org/10.1080/00107514.2013.853426,0.4200
Wai02,A new class of upper bounds on the log partition function,"M. Wainwright, T. Jaakkola, and A. Willsky",2002,2002-08-01,IEEE Transactions on Information Theory,51,2313-2335,"We introduce a new class of upper bounds on the log partition function of a Markov random field (MRF). This quantity plays an important role in various contexts, including approximating marginal distributions, parameter estimation, combinatorial enumeration, statistical decision theory, and large-deviations bounds. Our derivation is based on concepts from convex duality and information geometry: in particular, it exploits mixtures of distributions in the exponential domain, and the Legendre mapping between exponential and mean parameters. In the special case of convex combinations of tree-structured distributions, we obtain a family of variational problems, similar to the Bethe variational problem, but distinguished by the following desirable properties: i) they are convex, and have a unique global optimum; and ii) the optimum gives an upper bound on the log partition function. This optimum is defined by stationary conditions very similar to those defining fixed points of the sum-product algorithm, or more generally, any local optimum of the Bethe variational problem. As with sum-product fixed points, the elements of the optimizing argument can be used as approximations to the marginals of the original model. The analysis extends naturally to convex combinations of hypertree-structured distributions, thereby establishing links to Kikuchi approximations and variants.",464,19,10.1109/TIT.2005.850091,https://doi.org/10.1109/TIT.2005.850091,0.4100
Kal01,"Loss functions, complexities, and the Legendre transformation","Yuri Kalnishkan, Michael V. Vyugin, and Vladimir Vovk",2001,2001-11-25,Theor. Comput. Sci.,313,195-207,The paper introduces a way of re-constructing a loss function from predictive complexity. We show that a loss function and expectations of the corresponding predictive complexity w.r.t. the Bernoulli distribution are related through the Legendre transformation. It is shown that if two loss functions specify the same complexity then they are equivalent in a strong sense. The expectations are also related to the so-called generalized entropy.,15,0.6,10.1016/j.tcs.2003.11.005,https://doi.org/10.1016/j.tcs.2003.11.005,0.4100
Cat14c,Towards an Informational Pragmatic Realism,A. Caticha,2014,2014-02-01,Minds and Machines,24,37-70,"I discuss the design of the method of entropic inference as a general framework for reasoning under conditions of uncertainty. The main contribution of this discussion is to emphasize the pragmatic elements in the derivation. More specifically: (1) Probability theory is designed as the uniquely natural tool for representing states of incomplete information. (2) An epistemic notion of information is defined in terms of its relation to the Bayesian beliefs of ideally rational agents. (3) The method of updating from a prior to a posterior probability distribution is designed through an eliminative induction process that singles out the logarithmic relative entropy as the unique tool for inference. The resulting framework includes as special cases both MaxEnt and Bayes’ rule. It therefore unifies entropic and Bayesian methods into a single general inference scheme. I find that similar pragmatic elements are an integral part of Putnam’s internal realism, of Floridi’s informational structural realism, and also of van Fraasen’s empiricist structuralism. I conclude with the conjecture that their valuable insights can be incorporated into a single coherent doctrine—an informational pragmatic realism.",18,1.5,10.1007/s11023-013-9322-6,https://doi.org/10.1007/s11023-013-9322-6,0.4000
