Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Mol20,Microeconometrics with partial identification,Francesca Molinari,2020,,Handbook of Econometrics,,,"This chapter reviews the microeconometrics literature on partial identification, focusing on the developments of the last thirty years. The topics presented illustrate that the available data combined with credible maintained assumptions may yield much information about a parameter of interest, even if they do not reveal it exactly. Special attention is devoted to discussing the challenges associated with, and some of the solutions put forward to, (1) obtain a tractable characterization of the values for the parameters of interest which are observationally equivalent, given the available data and maintained assumptions; (2) estimate this set of values; (3) conduct test of hypotheses and make confidence statements. The chapter reviews advances in partial identification analysis both as applied to learning (functionals of) probability distributions that are well-defined in the absence of models, as well as to learning parameters that are well-defined only in the context of particular models. A simple organizing principle is highlighted: the source of the identification problem can often be traced to a collection of random variables that are consistent with the available data and maintained assumptions. This collection may be part of the observed data or be a model implication. In either case, it can be formalized as a random set. Random set theory is then used as a mathematical framework to unify a number of special results and produce a general methodology to carry out partial identification analysis. ∗This manuscript was prepared for the Handbook of Econometrics, Volume 7A c ©North Holland, 2019. I thank Don Andrews, Isaiah Andrews, Levon Barseghyan, Federico Bugni, Ivan Canay, Joachim Freyberger, Hiroaki Kaido, Toru Kitagawa, Chuck Manski, Rosa Matzkin, Ilya Molchanov, Áureo de Paula, Jack Porter, Seth Richards-Shubik, Adam Rosen, Shuyang Sheng, Jörg Stoye, Elie Tamer, Matthew Thirkettle, and participants to the 2017 Handbook of Econometrics Conference, for helpful comments, and the National Science Foundation for financial support through grants SES-1824375 and SES-1824448. I am grateful to Louis Liu and Yibo Sun for research assistance supported by the Robert S. Hatfield Fund for Economic Education at Cornell University. Part of this research was carried out during my sabbatical leave at the Department of Economics at Duke University, whose hospitality I gratefully acknowledge. ar X iv :2 00 4. 11 75 1v 1 [ ec on .E M ] 2 4 A pr 2 02 0",87,14,10.1016/bs.hoe.2020.05.002,https://doi.org/10.1016/bs.hoe.2020.05.002,1.1600
Cla00b,Counterexample-Guided Abstraction Refinement,"E. Clarke, O. Grumberg, S. Jha, Yuan Lu, and H. Veith",2000,,International Conference on Computer Aided Verification,,154-169,"We present an automatic iterative abstraction-refinement methodology in which the initial abstract model is generated by an automatic analysis of the con- trol structures in the program to be verified. Abstract models may admit erroneous (or ""spurious"") counterexamples. We devise new symbolic techniques which ana- lyze such counterexamples and refine the abstract model correspondingly. The refinement algorithm keeps the size of the abstract state space small due to the use of abstraction functions which distinguish many degrees of abstraction for each program variable. We describe an implementation of our methodology in NuSMV. Practical experiments including a large Fujitsu IP core design with ab- out 500 latches and 10000 lines of SMV code confirm the effectiveness of our approach.",1769,67,,https://www.semanticscholar.org/paper/1d8e5b1674f94dceea8af0b4a641d2f269956c48,1.1500
Ode02,Estimation of modeling error in computational mechanics,J. Oden and S. Prudhomme,2002,2002-11-01,Journal of Computational Physics,182,496-515,"We review and extend the theory and methodology of a posteriori error estimation and adaptivity for modeling error for certain classes of problems in linear and nonlinear mechanics. The basic idea is that for a given collection of physical phenomena a rich class of mathematical models can be identified, including models that are sufficiently refined and validated that they satisfactorily capture the events of interest. These fine models may be intractable, too complex to solve by existing means. Coarser models are therefore used. Moreover, as is frequently the case in applications, there are specific quantities of interest that are sought which are functionals of the solution of the fine model. In this paper, techniques for estimating modeling errors in such quantities of interest are developed. Applications to solid and fluid mechanics are presented.",258,11,10.1006/JCPH.2002.7183,https://doi.org/10.1006/JCPH.2002.7183,1.1400
Rei17,Symbolic Optimal Control,G. Reissig and M. Rungger,2017,2017-09-21,IEEE Transactions on Automatic Control,64,2224-2239,"We present novel results on the solution of a class of leavable, undiscounted optimal control problems in the minimax sense for nonlinear, continuous-state, discrete-time plants. The problem class includes entry-(exit-)time problems as well as minimum-time, pursuit-evasion, and reach-avoid games as special cases. We utilize auxiliary optimal control problems (“abstractions”) to compute both upper bounds of the value function, i.e., of the achievable closed-loop performance, and symbolic feedback controllers realizing those bounds. The abstractions are obtained from discretizing the problem data, and we prove that the computed bounds and the performance of the symbolic controllers converge to the value function as the discretization parameters approach zero. In particular, if the optimal control problem is solvable on some compact subset of the state space, and if the discretization parameters are sufficiently small, then we obtain a symbolic feedback controller solving the problem on that subset. These results do not assume the continuity of the value function or any problem data, and they fully apply in the presence of hard state and control constraints.",34,3.9,10.1109/TAC.2018.2863178,https://doi.org/10.1109/TAC.2018.2863178,1.1400
Las15,A bounded degree SOS hierarchy for polynomial optimization,"J. Lasserre, K. Toh, and Shouguang Yang",2015,2015-01-25,EURO Journal on Computational Optimization,5,87-117,"We consider a new hierarchy of semidefinite relaxations for the general polynomial optimization problem $$(P):\,f^{*}=\min \{f(x):x\in K\}$$(P):f∗=min{f(x):x∈K} on a compact basic semi-algebraic set $$K\subset \mathbb {R}^n$$K⊂Rn. This hierarchy combines some advantages of the standard LP-relaxations associated with Krivine’s positivity certificate and some advantages of the standard SOS-hierarchy. In particular it has the following attractive features: (a) in contrast to the standard SOS-hierarchy, for each relaxation in the hierarchy, the size of the matrix associated with the semidefinite constraint is the same and fixed in advance by the user; (b) in contrast to the LP-hierarchy, finite convergence occurs at the first step of the hierarchy for an important class of convex problems; and (c) some important techniques related to the use of point evaluations for declaring a polynomial to be zero and to the use of rank-one matrices make an efficient implementation possible. Preliminary results on a sample of non convex problems are encouraging.",92,8.1,10.1007/s13675-015-0050-y,https://doi.org/10.1007/s13675-015-0050-y,1.1200
Haa08,REDUCED BASIS METHOD FOR FINITE VOLUME APPROXIMATIONS OF PARAMETRIZED LINEAR EVOLUTION EQUATIONS,B. Haasdonk and Mario Ohlberger,2008,2008-03-01,Mathematical Modelling and Numerical Analysis,42,277-302,"The model order reduction methodology of reduced basis (RB) techniques offers efficient treatment of parametrized partial differential equations (P2 DEs) by providing both approximate solution procedures and efficient error estimates. RB-methods have so far mainly been applied to finite element schemes for elliptic and parabolic problems. In the current study we extend the methodology to general linear evolution schemes such as finite volume schemes for parabolic and hyperbolic evolution equations. The new theoretic contributions are the formulation of a reduced basis approximation scheme for these general evolution problems and the derivation of rigorous a-posteriori error estimates in various norms. Algorithmically, an offline/online decomposition of the scheme and the error estimators is realized in case of affine parameter-dependence of the problem. This is the basis for a rapid online computation in case of multiple simulation requests. We introduce a new offline basis-generation algorithm based on our a-posteriori error estimator which combines ideas from existing approaches. Numerical experiments for an instationary convection-diffusion problem demonstrate the efficient applicability of the approach.",442,24,10.1051/M2AN:2008001,https://doi.org/10.1051/M2AN:2008001,1.1200
Ode00,Estimation of local modeling error and goal-oriented adaptive modeling of heterogeneous materials: I. Error estimates and adaptive algorithms,T. Oden and Kumar S. VemagantiTexas,2000,2000-10-10,Journal of Computational Physics,164,22-47,"Abstract A theory of a posteriori estimation of modeling errors in local quantities of interest in the analysis of heterogeneous elastic solids is presented. These quantities may, for example, represent averaged stresses on the surface of inclusions or mollifications of pointwise stresses or displacements or, in general, local features of the “fine-scale” solution characterized by continuous linear functionals. These estimators are used to construct goal-oriented adaptive procedures in which models of the microstructure are adapted to deliver local features to a preset level of accuracy. Algorithms for implementing these procedures are discussed and preliminary numerical results are given. The analysis is restricted to linear, static, heterogeneous, elastic materials.",246,9.6,10.1006/JCPH.2000.6585,https://doi.org/10.1006/JCPH.2000.6585,1.1200
Des13,Bounds for Markov Decision Processes,"Vijay V. Desai, V. Farias, and C. Moallemi",2013,2013-02-07,,,452-473,We consider the problem of producing lower bounds on the optimal cost-to-go function of a Markov decision problem. We present two approaches to this problem: one based on the methodology of approximate linear programming (ALP) and another based on the so-called martingale duality approach. We show that these two approaches are intimately connected. Exploring this connection leads us to the problem of finding ‘optimal’ martingale penalties within the martingale duality approach which we dub the pathwise optimization (PO) problem. We show interesting cases where the PO problem admits a tractable solution and establish that these solutions produce tighter approximations than the ALP approach.,26,2.0,10.1002/9781118453988.CH20,https://doi.org/10.1002/9781118453988.CH20,1.1100
Beu23,Complexity-Bounded Relaxed Dynamic Programming,"R. Beumer, R. V. D. Molengraft, and Duarte Antunes",2023,2023-12-13,2023 62nd IEEE Conference on Decision and Control (CDC),,4279-4284,"The idea behind relaxed dynamic programming for optimal control problems is to settle with a suboptimal but simpler control policy that guarantees a cost within a fixed constant factor from the optimal cost. Such a policy results from parameterized approximate value functions and the complexity of these functions determines the complexity of the policy. Typically, the more stringent the constant factor from the optimal cost is, the larger the complexity. However, relaxed dynamic programming does not give any guarantees on the complexity, which might still be unpractical. To tackle this issue, we propose to rather find the best factor away from optimality for a given complexity bound. We consider a large class of problems where the value functions can be represented as the minimum of quadratic functions. For this class, we propose a modified relaxed dynamic programming algorithm that ensures bounded complexity while still providing tight cost guarantees. A crucial step in the algorithm is the search for the best cost factor for a given policy with desired complexity, shown to be an optimization problem subject to Linear Matrix Inequalities (LMIs). We provide a new subclass of problems within this class and illustrate the effectiveness of our policy in a numerical instance of this subclass.",1,0.4,10.1109/CDC49753.2023.10383392,https://doi.org/10.1109/CDC49753.2023.10383392,1.1100
Rei15,Feedback Refinement Relations for the Synthesis of Symbolic Controllers,"G. Reissig, Alexander Weber, and M. Rungger",2015,2015-03-12,IEEE Transactions on Automatic Control,62,1781-1796,"We present an abstraction and refinement methodology for the automated controller synthesis to enforce general predefined specifications. The designed controllers require quantized (or symbolic) state information only and can be interfaced with the system via a static quantizer. Both features are particularly important with regard to any practical implementation of the designed controllers and, as we prove, are characterized by the existence of a feedback refinement relation between plant and abstraction. Feedback refinement relations are a novel concept introduced in this paper. Our work builds on a general notion of system with set-valued dynamics and possibly non-deterministic quantizers to permit the synthesis of controllers that robustly, and provably, enforce the specification in the presence of various types of uncertainties and disturbances. We identify a class of abstractions that is canonical in a well-defined sense, and provide a method to efficiently compute canonical abstractions. We demonstrate the practicality of our approach on two examples.",258,23,10.1109/TAC.2016.2593947,https://doi.org/10.1109/TAC.2016.2593947,1.1000
Beu19,Accelerated Point-Wise Maximum Approach to Approximate Dynamic Programming,"P. Beuchat, J. Warrington, and J. Lygeros",2019,2019-01-11,IEEE Transactions on Automatic Control,67,251-266,"In this article, we describe an approximate dynamic programming (ADP) approach to compute lower bounds on the optimal value function for a discrete time, continuous space, and infinite horizon setting. The approach iteratively constructs a family of lower bounding approximate value functions by using the so-called Bellman inequality. The novelty of our approach is that, at each iteration, we aim to compute an approximate value function that maximizes the point-wise maximum taken with the family of approximate value functions computed thus far. This leads to a nonconvex objective, and we propose a gradient ascent algorithm to find stationary points by solving a sequence of convex optimization problems. We provide convergence guarantees for our algorithm and an interpretation for how the gradient computation relates to the state-relevance weighting parameter appearing in related ADP approaches. We demonstrate through numerical examples that, when compared to the existing approaches, the algorithm we propose computes tighter suboptimality bounds with comparable computation time.",7,1.0,10.1109/TAC.2021.3050440,https://doi.org/10.1109/TAC.2021.3050440,1.0900
Wei16,Sparse-BSOS: a bounded degree SOS hierarchy for large scale polynomial optimization with sparsity,"T. Weisser, J. Lasserre, and K. Toh",2016,2016-07-05,Mathematical Programming Computation,10,1 - 32,"We provide a sparse version of the bounded degree SOS hierarchy BSOS (Lasserre et al. in EURO J Comp Optim:87–117, 2017) for polynomial optimization problems. It permits to treat large scale problems which satisfy a structured sparsity pattern. When the sparsity pattern satisfies the running intersection property this Sparse-BSOS hierarchy of semidefinite programs (with semidefinite constraints of fixed size) converges to the global optimum of the original problem. Moreover, for the class of SOS-convex problems, finite convergence takes place at the first step of the hierarchy, just as in the dense version.",80,8.1,10.1007/s12532-017-0121-6,https://doi.org/10.1007/s12532-017-0121-6,1.0800
Che07c,Estimation and Confidence Regions for Parameter Sets in Econometric Models,"V. Chernozhukov, H. Hong, and E. Tamer",2007,2007-09-01,Econometrica,75,1243-1284,"This paper develops a framework for performing estimation and inference in econometric models with partial identification, focusing particularly on models characterized by moment inequalities and equalities. Applications of this framework include the analysis of game-theoretic models, revealed preference restrictions, regressions with missing and corrupted data, auction models, structural quantile regressions, and asset pricing models. Copyright The Econometric Society 2007.",692,37,10.1111/J.1468-0262.2007.00794.X,https://doi.org/10.1111/J.1468-0262.2007.00794.X,1.0800
Bal19h,Approximations to Stochastic Dynamic Programs via Information Relaxation Duality,S. Balseiro and David B. Brown,2019,2019-03-21,Oper. Res.,67,577-597,"In the analysis of complex stochastic dynamic programs, we often seek strong theoretical guarantees on the suboptimality of heuristic policies. A common technique for obtaining performance bounds i...",25,3.5,10.1287/OPRE.2018.1782,https://doi.org/10.1287/OPRE.2018.1782,1.0700
Huy10,A natural-norm Successive Constraint Method for inf-sup lower bounds,"D. Huynh, D. Knezevic, Yanlai Chen, J. Hesthaven, and A. Patera",2010,2010-06-01,Computer Methods in Applied Mechanics and Engineering,199,1963-1975,"We present a new approach for the construction of lower bounds for the inf-sup stability constants required in a posteriori error analysis of reduced basis approximations to anely parametrized partial dierential equations. We combine the \linearized"" inf-sup statement of the natural{ norm approach with the approximation procedure of the Successive Constraint Method (SCM): the former (natural{norm) provides an economical parameter expansion and local concavity in parameter | a small(er) optimization problem which enjoys intrinsic lower bound properties; the latter (SCM) provides a systematic optimization framework | a Linear Program (LP) relaxation which readily incorporates continuity and stability constraints. The natural{norm SCM requires a parameter domain decomposition: we propose a greedy algorithm for selection of the SCM control points as well as adaptive construction of the optimal subdomains. The ecacy of the natural{norm SCM is illustrated through numerical results for two types of non-coercive problems: the Helmholtz equation (for acoustics, elasticity, and electromagnetics), and the convection{diusi on equation.",110,6.9,10.1016/J.CMA.2010.02.011,https://doi.org/10.1016/J.CMA.2010.02.011,1.0700
Her08,Probabilistic CEGAR,"H. Hermanns, Björn Wachter, and Lijun Zhang",2008,2008-07-07,International Conference on Computer Aided Verification,,162-175,,201,11,10.1007/978-3-540-70545-1_16,https://doi.org/10.1007/978-3-540-70545-1_16,1.0700
Wan19g,TSSOS: A Moment-SOS Hierarchy That Exploits Term Sparsity,"Jie Wang, Victor Magron, and J. Lasserre",2019,2019-12-19,SIAM J. Optim.,31,30-58,This paper is concerned with polynomial optimization problems. We show how to exploit term (or monomial) sparsity of the input polynomials to obtain a new converging hierarchy of semidefinite programming relaxations. The novelty (and distinguishing feature) of such relaxations is to involve block-diagonal matrices obtained in an iterative procedure performing completion of the connected components of certain adjacency graphs. The graphs are related to the terms arising in the original data and not to the links between variables. Our theoretical framework is then applied to compute lower bounds for polynomial optimization problems either randomly generated or coming from the networked systems literature.,125,19,10.1137/19M1307871,https://doi.org/10.1137/19M1307871,1.0600
Lor15,Constraint-Tightening and Stability in Stochastic Model Predictive Control,"Matthias Lorenzen, F. Dabbene, R. Tempo, and F. Allgöwer",2015,2015-11-11,IEEE Transactions on Automatic Control,62,3165-3177,"Constraint tightening to non-conservatively guarantee recursive feasibility and stability in Stochastic Model Predictive Control is addressed. Stability and feasibility requirements are considered separately, highlighting the difference between existence of a solution and feasibility of a suitable, a priori known candidate solution. Subsequently, a Stochastic Model Predictive Control algorithm which unifies previous results is derived, leaving the designer the option to balance an increased feasible region against guaranteed bounds on the asymptotic average performance and convergence time. Besides typical performance bounds, under mild assumptions, we prove asymptotic stability in probability of the minimal robust positively invariant set obtained by the unconstrained LQ-optimal controller. A numerical example, demonstrating the efficacy of the proposed approach in comparison with classical, recursively feasible Stochastic MPC and Robust MPC, is provided.",185,18,10.1109/TAC.2016.2625048,https://doi.org/10.1109/TAC.2016.2625048,1.0600
Cla14,Modal occupation measures and LMI relaxations for nonlinear switched systems control,"Mathieu Claeys, J. Daafouz, and D. Henrion",2014,2014-04-17,Autom.,64,143-154,"This paper presents a linear programming approach for the optimal control of nonlinear switched systems where the control is the switching sequence. This is done by introducing modal occupation measures, which allow to relax the problem as a primal linear programming (LP) problem. Its dual linear program of Hamilton-Jacobi-Bellman inequalities is also characterized. The LPs are then solved numerically with a converging hierarchy of primal-dual moment-sum-of-squares (SOS) linear matrix inequalities (LMI). Because of the special structure of switched systems, we obtain a much more efficient method than could be achieved by applying standard moment/SOS LMI hierarchies for general optimal control problems.",22,1.8,10.1016/j.automatica.2015.11.003,https://doi.org/10.1016/j.automatica.2015.11.003,1.0600
Hel11,A Semidefinite Approach for Truncated K-Moment Problems,J. Helton and Jiawang Nie,2011,2011-05-02,Foundations of Computational Mathematics,12,851-881,"A truncated moment sequence (tms) in n variables and of degree d is a finite sequence y=(yα) indexed by nonnegative integer vectors α:=(α1,…,αn) such that α1+⋯+αn≤d. Let K⊆ℝn be a semialgebraic set. The truncated K-moment problem (TKMP) is: How can one check if a tms y admits a K-measure μ (a nonnegative Borel measure supported in K) such that $y_{\alpha}= \int_{K} x_{1}^{\alpha_{1}}\cdots x_{n}^{\alpha_{n}}\,\mathrm{d}\mu$ for every α? This paper proposes a semidefinite programming (SDP) approach for solving TKMP. When K is compact, we get the following results: whether a tms admits a K-measure or not can be checked via solving a sequence of SDP problems; when y admits no K-measure, a certificate for the nonexistence can be found; when y admits one, a representing measure for y can be obtained from solving the SDP problems under some necessary and some sufficient conditions. Moreover, we also propose a practical SDP method for finding flat extensions, which in our numerical experiments always found a finitely atomic representing measure when it exists.",52,3.5,10.1007/s10208-012-9132-x,https://doi.org/10.1007/s10208-012-9132-x,1.0600
Van06,Ignorance and uncertainty regions as inferential tools in a sensitivity analysis,"S. Vansteelandt, E. Goetghebeur, M. Kenward, and G. Molenberghs",2006,,Statistica Sinica,16,953-979,"It has long been recognised that most standard point estimators lean heavily on untestable assumptions when missing data are encountered. Statisticians have therefore advocated the use of sensitivity analysis, but paid relatively little attention to strategies for summarizing the results from such analyses, summaries that have clear interpretation, verifiable properties and feasible implementation. As a step in this direction, several authors have proposed to shift the focus of inference from point estimators to estimated intervals or regions of ignorance. These regions combine standard point estimates obtained under all possible/plausible missing data models that yield identified parameters of interest. They thus reflect the achievable information from the given data generation structure with its missing data component. The standard framework of inference needs extension to allow for a transparent study of statistical properties of such regions. In this paper we propose a definition of consistency for a region and introduce the concepts of pointwise, weak and strong coverage for larger regions which acknowledge sampling imprecision in addition to the structural lack of information. The larger regions are called uncertainty regions and quantify an overall level of information by adding imprecision due to sampling error to the estimated region of ignorance. The distinction between ignorance and sampling error is often useful, for instance when sample size considerations are made. The type of coverage required depends on the analysis goal. We provide algorithms for constructing several types of uncertainty regions, and derive general relationships between them. Based on the estimated uncertainty regions, we show how classical hypothesis tests can be performed without untestable assumptions on the missingness mechanism.",172,8.5,,https://www.semanticscholar.org/paper/4a23e3e4dc48185343e41e1c0fa572d0f26d255a,1.0500
Ain12,Guaranteed computable bounds on quantities of interest in finite element computations,M. Ainsworth and Richard Rankin,2012,2012-03-30,International Journal for Numerical Methods in Engineering,89,,,30,2.1,10.1002/nme.3276,https://doi.org/10.1002/nme.3276,1.0500
Sch13b,The scenario approach for Stochastic Model Predictive Control with bounds on closed-loop constraint violations,"Georg Schildbach, L. Fagiano, C. Frei, and M. Morari",2013,2013-07-22,Autom.,50,3009-3018,"Many practical applications in control require that constraints on the inputs and states of the system are respected, while some performance criterion is optimized. In the presence of model uncertainties or disturbances, it is often sufficient to satisfy the state constraints for at least a prescribed share of the time, such as in building climate control or load mitigation for wind turbines. For such systems, this paper presents a new method of Scenario-Based Model Predictive Control (SCMPC). The basic idea is to optimize the control inputs over a finite horizon, subject to robust constraint satisfaction under a finite number of random scenarios of the uncertainty and/or disturbances. Previous SCMPC approaches have suffered from a substantial gap between the rate of constraint violations specified in the optimal control problem and that actually observed in closed-loop operation of the controlled system. This paper identifies the two theoretical explanations for this gap. First, accounting for the special structure of the optimal control problem leads to a substantial reduction of the problem dimension. Second, the probabilistic constraints have to be interpreted as average-in-time, rather than pointwise-in-time. Based on these insights, a novel SCMPC method can be devised for general linear systems with additive and multiplicative disturbances, for which the number of scenarios is significantly reduced. The presented method retains the essential advantages of the general SCMPC approach, namely a low computational complexity and the ability to handle arbitrary probability distributions. Moreover, the computational complexity can be adjusted by a sample-and-remove strategy.",305,24,10.1016/j.automatica.2014.10.035,https://doi.org/10.1016/j.automatica.2014.10.035,1.0500
Zha16f,Control synthesis for nonlinear optimal control via convex relaxations,"Pengcheng Zhao, Shankar Mohan, and Ram Vasudevan",2016,2016-10-03,2017 American Control Conference (ACC),,2654-2661,"This paper addresses the problem of control synthesis for nonlinear optimal control problems in the presence of state and input constraints. The presented approach relies upon transforming the given problem into an infinite-dimensional linear program over the space of measures. To generate approximations to this infinite-dimensional program, a sequence of Semi-Definite Programs (SDP)s is formulated in the instance of polynomial cost and dynamics with semi-algebraic state and bounded input constraints. A method to extract a polynomial control function from each SDP is also given. This paper proves that the controller synthesized from each of these SDPs generates a sequence of values that converge from below to the value of the optimal control of the original optimal control problem. In contrast to existing approaches, the presented method does not assume that the optimal control is continuous while still proving that the sequence of approximations is optimal. Moreover, the sequence of controllers that are synthesized using the presented approach are proven to converge to the true optimal control. The performance of the presented method is demonstrated on three examples.",22,2.3,10.23919/ACC.2017.7963353,https://doi.org/10.23919/ACC.2017.7963353,1.0500
Ode99,""" Goal-Oriented Error Estimation and Adaptivity for the Finite Element Method",Tinsley Oden and S. Prudhomme,1999,,,,,"In t.his paper, we study :L new approach in a posteriori error est.imation, in which the numerical error of finite element approximations is estimated in terms of quantities of interest rather than the classical energy norm. These so-called quantities of interest are characterized by linear functionals on the space of functions to where the solution belongs. \Ve present here the theory with respect to a class of elliptic boundary-value problems. and in particular, show how to obtain accurate estimates as well as upper and lower bounds on the error. We also study the new concept of goal-oricnted adaptivity, which embodies mesh adaptation procedures designed to control error in specific qnantities. Numerical cxperiments confirm that such procedures greatly accelerate the attainment of local features of the solutiou 1.0 preset accuracies as compared to traditional adaptive schemes bnsed Oil ellergy norm error estimates. © 2001 Elsevier Science Ltd. All rights reserved. KeywordS-Goal-oriented error estimation. Quantities of interest, Error control, Mesh adaptivity, Upper and lower bounds.",69,2.5,,https://www.semanticscholar.org/paper/dc929726f5b5f19e721fccdcd04ab756260b5551,1.0400
Lik03b,ARA : formal analysis,"Maxim Likhachev, G. Gordon, and S. Thrun",2003,,,,,"In real world problems, time for deliberation is often limited. Anytime algorithms are beneficial in these conditions as they usually find a first, possibly highly suboptimal, solution very fast and then continually work on improving the solution until allocated time expires. While anytime algorithms are popular, existing anytime search methods are unable to provide a measure of goodness of their results. In this paper we propose the ARA* algorithm. ARA* is an anytime heuristic search which tunes its performance bound based on available search time. It starts by finding a suboptimal solution quickly using a loose bound, then tightens the bound progressively as time allows. Given enough time it finds a provably optimal solution. In addition to the theoretical analysis we demonstrate the practical utility of ARA* with experiments on a simulated robot kinematic arm and dynamic path planning problem for an outdoor rover.",35,1.5,,https://www.semanticscholar.org/paper/100d3d7073413a4cfe99fa71a37ab2829374e5f8,1.0400
Esf17,From Infinite to Finite Programs: Explicit Error Bounds with Applications to Approximate Dynamic Programming,"Peyman Mohajerin Esfahani, Tobias Sutter, D. Kuhn, and J. Lygeros",2017,2017-01-23,ArXiv,abs/1701.06379,,"We consider linear programming (LP) problems in infinite dimensional spaces that are in general computationally intractable. Under suitable assumptions, we develop an approximation bridge from the infinite dimensional LP to tractable finite convex programs in which the performance of the approximation is quantified explicitly. To this end, we adopt the recent developments in two areas of randomized optimization and first-order methods, leading to a priori as well as a posteriori performance guarantees. We illustrate the generality and implications of our theoretical results in the special case of the long-run average cost and discounted cost optimal control problems in the context of Markov decision processes on Borel spaces. The applicability of the theoretical results is demonstrated through a fisheries management problem.",43,4.6,10.1137/17M1133087,https://doi.org/10.1137/17M1133087,1.0300
Cer13,Quantitative abstraction refinement,"Pavol Cerný, T. Henzinger, and Arjun Radhakrishna",2013,2013-01-23,ACM-SIGACT Symposium on Principles of Programming Languages,,115-128,"We propose a general framework for abstraction with respect to quantitative properties, such as worst-case execution time, or power consumption. Our framework provides a systematic way for counter-example guided abstraction refinement for quantitative properties. The salient aspect of the framework is that it allows anytime verification, that is, verification algorithms that can be stopped at any time (for example, due to exhaustion of memory), and report approximations that improve monotonically when the algorithms are given more time.
 We instantiate the framework with a number of quantitative abstractions and refinement schemes, which differ in terms of how much quantitative information they keep from the original system. We introduce both state-based and trace-based quantitative abstractions, and we describe conditions that define classes of quantitative properties for which the abstractions provide over-approximations. We give algorithms for evaluating the quantitative properties on the abstract systems. We present algorithms for counter-example based refinements for quantitative properties for both state-based and segment-based abstractions. We perform a case study on worst-case execution time of executables to evaluate the anytime verification aspect and the quantitative abstractions we proposed.",29,2.2,10.1145/2429069.2429085,https://doi.org/10.1145/2429069.2429085,1.0300
Leb20,Gradient-bounded dynamic programming for submodular and concave extensible value functions with probabilistic performance guarantees,"Denis Lebedev, P. Goulart, and Kostas Margellos",2020,2020-06-03,Autom.,135,109897,"We consider stochastic dynamic programming problems with high-dimensional, discrete state-spaces and finite, discrete-time horizons that prohibit direct computation of the value function from a given Bellman equation for all states and time steps due to the ""curse of dimensionality"". For the case where the value function of the dynamic program is concave extensible and submodular in its state-space, we present a new algorithm that computes deterministic upper and stochastic lower bounds of the value function in the realm of dual dynamic programming. We show that the proposed algorithm terminates after a finite number of iterations. Furthermore, we derive probabilistic guarantees on the value accumulated under the associated policy for a single realisation of the dynamic program and for the expectation of this value. Finally, we demonstrate the efficacy of our approach on a high-dimensional numerical example from delivery slot pricing in attended home delivery.",7,1.2,10.1016/j.automatica.2021.109897,https://doi.org/10.1016/j.automatica.2021.109897,1.0200
Ach18b,LG ] 29 F eb 2 01 6 Easy Monotonic Policy Iteration,Joshua Achiam,2018,,,,,"A key problem in reinforcement learning for control with general function approximators (such as deep neural networks and other nonlinear functions) is that, for many algorithms employed in practice, updates to the policy or Q-function may fail to improve performance—or worse, actually cause the policy performance to degrade. Prior work has addressed this for policy iteration by deriving tight policy improvement bounds; by optimizing the lower bound on policy improvement, a better policy is guaranteed. However, existing approaches suffer from bounds that are hard to optimize in practice because they include sup norm terms which cannot be efficiently estimated or differentiated. In this work, we derive a better policy improvement bound where the sup norm of the policy divergence has been replaced with an average divergence; this leads to an algorithm, Easy Monotonic Policy Iteration, that generates sequences of policies with guaranteed non-decreasing returns and is easy to implement in a sample-based framework.",0,,,https://www.semanticscholar.org/paper/df7b2bfef836db13807e4b46d65f7b539afbc14c,1.0200
Las05b,Nonlinear optimal control: Numerical approximations via moments and LMI-relaxations,"J. Lasserre, C. Prieur, and D. Henrion",2005,,,,,"We consider the class of nonlinear optimal con- trol problems with all data (differential equation, state and control constraints, cost) being polynomials. We provide a simple hierarchy of LMI-relaxations whose optimal values form a nondecreasing sequence of lower bounds on the optimal value. Preliminary results show that good approximations are obtained with few moments. I. INTRODUCTION In general, solving a general nonlinear optimal control problem (OCP) is a difficult challenge, despite powerfull theoretical tools are available, e.g. the maximum principle and Hamilton-Jacobi-Bellman optimality equation. How- ever there exist many numerical methods to approximate the solution of a given optimal control problem. For in- stance, Multiple shooting techniques which solve two-point boundary value problems as decribed in e.g. (17), (7), or direct methods, as in e.g. (18), (5), (6), which for instance, use descent algorithms, among others. Contribution. In this paper, we consider the particular class of nonlinear OCPs for which all data describing the problem (dynamics, state and control constraints) are polynomials. We propose a completely different approach to provide a good approximation of (only) the optimal value of the OCP, via a sequence of increasing lower bounds. As such, it could be seen as a complement to the above shooting or direct methods which provide an upper bound, and when the sequence of lower bounds converges to the optimal value, a test of their efficiency. We first adopt an infinite-dimensional linear program- ming (LP) formulation based on the Hamilton-Jacobi- Bellman equation, as developed in e.g. Hernandez- Hernandez et al. (11). We then follow a numerical approx- imation scheme (a relaxation of the original LP) in the vein but different from the general framework developed in Hernandez and Lasserre (10) for infinite-dimensional linear programs. Our contribution is to here exploit the fact that all data are polynomials to provide a hierarchy of semidefinite programming (SDP) (or, LMI) relaxations, whose optimal values form a monotone nondecreasing sequence of lower bounds on the optimal value of the OCP. The first numerical experiments show that good approximations are obtained early in the hierarchy, i.e., with few moments, confirming",22,1.0,,https://www.semanticscholar.org/paper/688d5f9cfd020b96fbf2a9eba28939e58642fce6,1.0200
